Hugo_Symbol,Score
AADACL4,0.99189734
ABCD3,0.96275747
ACADM,0.98675716
ACAP3,0.23066157
ACTL8,0.85095775
ADAMTSL4,0.8028161
ADCY10,0.99985397
AHCTF1,0.77245736
AHDC1,0.6956422
ARHGAP30,0.78677183
ARHGEF10L,0.79326594
ARNT,0.8681377
ATAD3B,0.47251898
ATF3,0.5478111
ATP1A4,0.8970428
ATP1B1,0.8672981
ATP6V1G3,0.68212897
ATP8B2,0.77501076
BARHL2,0.8592808
BMP8A,0.4531743
C1orf106,0.69222575
C1orf177,0.6670208
CACHD1,0.91907996
CACYBP,0.87733793
CAMTA1,0.59112215
CCBL2,0.996521
CD1B,0.8133634
CD5L,0.59226364
CDC42BPA,0.9968078
CDC73,0.90073276
CDKN2C,0.93886244
CFH,0.48325333
CHD5,0.82080996
CHRM3,0.9676362
CLCA1,0.87689424
CLK2,0.996849
CNST,0.8518325
CNTN2,0.35820574
COG2,0.87598395
COL16A1,0.61363953
COL24A1,0.9517093
COLGALT2,0.6642376
CSDE1,0.9922923
CTH,0.99066484
CYP4A11,0.86313117
DDI2,0.80614054
DOCK7,0.9999988
DSTYK,0.9302739
ECHDC2,0.34489632
EGLN1,0.83480364
EIF4G3,0.9987123
ELF3,0.966688
ELTD1,0.99326223
EMC1,0.37857231
EPB41,0.999585
EPHX1,0.48083043
EXTL2,0.072692975
EYA3,1.0
F11R,0.42172548
FAF1,0.9961565
FAM129A,0.8067502
FAM63A,0.5348949
FAM72A,0.53241193
FAM72B,0.58324623
FBXO28,0.81533146
FCRL3,0.7235147
FLG,0.6555046
FMN2,0.8139944
FMO3,0.57242584
FMOD,0.5492119
FNDC7,0.37826613
GATAD2B,0.9926394
GBA,0.6262664
GBP1,0.94326323
GCSAML,0.980334
GIPC2,0.80492556
GJA5,0.17588356
HFM1,0.7548882
HLX,0.75207865
HMCN1,1.0
HRNR,0.7002601
HSPG2,0.90246356
IGFN1,0.8399326
IL19,0.56991464
ITGA10,0.34143004
ITLN2,0.4279344
IVL,0.14910829
JUN,0.9990639
KCNT2,0.9883309
KCTD3,0.7835359
KIAA0754,0.43010178
LAMC1,0.7372236
LCE1E,0.41391343
LCE2B,0.09776439
LDLRAD2,0.89418864
LIN9,0.9869221
LMNA,0.9987527
LRP8,0.995609
LRRC7,0.7693855
LRRN2,0.29746702
LYST,0.9616849
MCOLN2,0.99524707
MTOR,0.9996207
MTR,0.9130538
MYOM3,0.5477673
NASP,0.6247083
NID1,0.9245422
NPHP4,0.40892407
NR0B2,0.95726293
OAZ3,0.44991404
OBSCN,0.9732116
OLFM3,0.9530108
OR10X1,0.9707591
OR2L2,0.414392
OR2W3,0.31616223
OR6Y1,0.14225098
OTUD3,0.8679611
PADI1,0.7507713
PAPPA2,0.46240762
PCNXL2,0.54876417
PDPN,0.698555
PGLYRP4,0.82104087
PLXNA2,0.9019283
PQLC2,0.7811918
PRDM2,0.8469167
PRELP,0.31681854
PRKACB,0.9909185
PRRC2C,0.9170249
PTPN14,0.8467718
RAB3GAP2,0.66167736
RBBP5,0.9990139
RC3H1,0.576734
RORC,0.6664261
RPRD2,0.5662458
RPS6KC1,0.92555094
RSG1,0.3849586
SAMD11,0.59394705
SCP2,0.7808749
SEC16B,0.27268144
SF3A3,0.90777373
SH3D21,0.99504197
SHC1,0.9992661
SHISA4,0.81224537
SIPA1L2,0.9903717
SLC25A44,0.20066331
SLC26A9,0.36857626
SPEN,0.8840978
SPTA1,0.8015004
SRGAP2,0.4916828
SUCO,0.75225824
SUSD4,0.79072255
SYT6,0.99979156
SZT2,0.99989724
TCEB3,0.98964536
TCHHL1,0.82608587
TGFBR3,0.32004592
TM2D1,0.40033454
TMCO4,0.87170535
TPR,0.87139016
TRIM17,0.606459
TRIM62,0.15087277
TRMT1L,0.8767663
UBE2U,0.989284
VAMP3,0.6407879
