Hugo_Symbol,Score
AADACL3,0.030754833
ABCA4,0.32555112
ACADM,0.6547007
ACAP3,0.33585712
ADORA1,0.06340175
AGBL4,0.8316861
AGL,0.68058175
AHCYL1,0.84540313
AIDA,0.60004675
ALX3,0.4919867
AMPD2,0.75104815
AMY2B,0.1274312
ANGPTL7,0.29238564
ANKRD34A,0.5540768
ARHGAP29,0.71505904
ARHGEF11,0.74313307
ARHGEF2,0.9343339
ARID1A,0.9999995
ASPM,0.74216497
ATAD3A,0.5134085
ATG4C,0.64456123
ATP1A4,0.8155899
ATP2B4,0.80535185
ATPAF1,0.26040375
BARHL2,0.7071268
BCAR3,0.71328026
BCL10,0.99497485
BEND5,0.2035747
BTG2,1.0
C1orf101,0.4338882
C1orf112,0.13956808
CCDC181,0.21336213
C1orf27,0.11618307
C1orf61,0.6322291
C1orf87,0.01592055
C8A,0.43102813
CADM3,0.21162401
CAMSAP2,0.8400836
CAMTA1,0.8477056
CASZ1,0.80505687
CCDC17,0.43399456
CD2,0.5538367
CD58,0.99998915
CDK11B,0.8561188
CELA3B,0.4225752
CEP104,0.84990495
CEP85,0.52148306
CEPT1,0.20202726
CFH,0.38245088
CGN,0.57383823
CHD5,0.94277453
CHIT1,0.30307046
CHRM3,0.9517577
CHRNB2,0.7672807
CLCA2,0.066866644
CLCN6,0.626433
COL16A1,0.46806303
COL24A1,0.44011775
CRB1,0.3343981
CROCC,0.9228663
CSDE1,0.99644274
CTRC,0.99398935
CYP2J2,0.05368405
DAB1,0.48623246
DCAF6,0.7572733
DCST1,0.29995528
DDR2,0.43517873
DHRS3,0.72300166
DISC1,0.8211125
DLGAP3,0.5707877
DNAH14,0.7807799
DNTTIP2,0.512396
DPYD,0.95422727
DUSP27,0.9994223
EBNA1BP2,0.737278
EMC1,0.51904464
ENO1,0.9775647
EPHA2,0.9050605
EPHB2,0.9997192
EPHX1,0.5296187
ESPN,0.18876538
ESRRG,0.7365882
FAF1,0.9169858
FAIM3,0.1956541
FAM189B,0.7354923
FAM212B,0.4197987
BRINP2,0.31261873
FGGY,0.0142920865
FLG,0.8347559
FLG2,0.778861
FLVCR1,0.5063038
FMN2,0.99355525
FMO2,0.6302108
FNDC7,0.17084199
FPGT,0.24054556
GBA,0.69312674
GBP3,0.33812374
GGPS1,0.80546635
GLIS1,0.6375211
GNL2,0.9897592
GPBP1L1,0.4233656
H3F3A,0.79133236
HHLA3,0.14186183
HIPK1,0.4790336
HIST2H2AB,0.6265995
HIST2H2AC,0.8100048
HIST2H2BE,0.8436607
HIST2H2BF,0.28999874
HMCN1,0.9738327
HOOK1,0.8482652
HPDL,0.28980643
HRNR,0.4738364
HSD17B7,0.18097447
HSPG2,0.8785715
IBA57,0.75231874
ID3,0.9969773
IFNLR1,0.27633628
IGFN1,0.8175217
IGSF3,0.29936674
IGSF8,0.8225624
INPP5B,0.52509975
INTS3,0.83588773
INTS7,0.76439553
IRF2BP2,0.737814
ISG20L2,0.73248935
ITGA10,0.46177608
ITLN1,0.44785473
ITPKB,0.9999999
IVL,0.05226984
KANK4,0.98945224
KCNA3,0.1854994
KCNH1,0.5068966
KCNK1,0.97897995
KCNT2,0.76010907
KIAA0754,0.47644135
KIAA1107,0.45841804
KIF14,0.5404489
KIF17,0.3047043
KLHL17,0.9992053
KLHL21,0.84227633
KPRP,0.21829543
KRTCAP2,0.2546965
LCE1A,0.10839118
LEPR,0.5977028
LGALS8,0.7912229
LHX4,0.9687664
LINGO4,0.7351623
LPHN2,0.67140114
LPPR4,0.5037965
LRIG2,0.72087204
LRP8,0.6446582
LRRC38,0.5009921
LRRC39,0.33070186
LRRC7,0.6124072
LY9,0.55920047
LYST,0.7767728
MACF1,0.94240975
MAEL,0.47334233
MAPKAPK2,0.8887416
MARCKSL1,0.7010361
MARK1,0.62722296
MEX3A,0.35967878
MIB2,0.40933993
MMEL1,0.17470187
MPZL1,0.6078268
MYOG,0.13877007
NASP,0.6696805
NAV1,0.7294097
NBPF1,0.08770738
NBPF3,0.1034139
NCDN,0.713447
NEGR1,0.08299117
NEK7,0.145831
NFASC,0.6385635
NFYC,0.81603676
NOL9,0.33183783
NOTCH2,0.9999999
NUF2,0.23684871
OBSCN,0.97927535
OR14I1,0.15323044
OR2AK2,0.058809407
OR2L2,0.6052124
OR2L8,0.38314727
OR2M2,0.21764018
OR6K6,0.07365398
OR6N1,0.14643162
ORC1,0.69957876
PADI1,0.20853029
PAQR7,0.18445002
PDE4DIP,0.9820338
PEAR1,0.9922964
PEX19,0.7747372
PFDN2,0.34276333
PGD,0.7126171
PIK3CD,0.63301724
PINK1,0.8869373
PIP5K1A,0.75597113
PKN2,0.7566415
PLA2G2E,0.54716
PLCH2,0.848643
PLEKHA6,0.755704
PLK3,0.533788
PLXNA2,0.65302896
PODN,0.913695
PPM1J,0.661035
PPP2R5A,0.8163809
PRAMEF4,0.0602971
PRCC,0.44459593
PRDM16,0.71731716
PRDM2,0.46174857
PROX1,0.5968759
PTCHD2,0.91051704
PTGFRN,0.98506653
PTGS2,0.8718062
PTPN14,0.6693821
PTPRC,0.5938221
PTPRF,0.97910357
PTPRU,0.9759453
RAP1GAP,0.50634843
RC3H1,0.81788874
RCC2,0.6314221
RFX5,0.627424
RGS7,0.63880235
RGS8,0.30359885
RPAP2,0.38242435
RPTN,0.3062187
RUNX3,0.9346872
RYR2,0.8246875
SCYL3,0.27475545
SDHC,0.5161527
SERPINC1,0.8154077
SGIP1,0.75649047
SLAMF6,0.08739358
SLC16A1,0.5801605
SLC1A7,0.21881124
SLC2A5,0.34730506
SLC41A1,0.4099474
SLC45A1,0.9242915
SLC5A9,0.54679495
SLC9C2,0.8185696
SMG5,0.6029455
SMPDL3B,0.4397004
SNX27,0.72530276
SPAG17,0.4770434
SPATA17,0.852429
SPATA21,0.43720663
SPEN,0.9999591
SPOCD1,0.6244746
SPTA1,0.9667427
SRM,0.29580468
ST7L,0.90897167
STXBP3,0.76525867
SYCP1,0.700837
TAF5L,0.6152434
TBCE,0.5412537
TBX19,0.1655676
TCEA3,0.2672099
TDRD5,0.42618054
TGFBR3,0.42651886
TMEM201,0.74038434
TMEM206,0.3187241
TMEM240,0.30969968
TNFRSF14,0.9839495
TNFRSF25,0.9773802
TNFRSF8,0.62286025
TNN,0.654086
TPR,0.87366074
TRIM11,0.65553105
TRIM46,0.49979797
TRMT13,0.70738655
TTC13,0.94690233
TTLL10,0.39050144
UBAP2L,0.62501377
UBR4,0.99863845
USH2A,0.9835285
USP24,0.9162429
VANGL1,0.3995604
VCAM1,0.96036494
VPS13D,0.7855659
DCAF8,0.83966595
WDR64,0.7515141
WDTC1,0.80373406
YTHDF2,0.5524824
YY1AP1,0.6195226
ZBTB17,0.6194474
ZBTB40,0.93089586
ZC3H12A,0.9831535
ZMYM4,0.98189133
ZNF436,0.5446567
ZNF648,0.21099241
ZP4,0.8504597
ZSCAN20,0.8004287
ABCA7,0.7755894
ACPT,0.15167135
ADAMTSL5,0.26246583
ADAT3,0.07144124
AKT2,0.7855739
ANO8,0.69356954
AP1M1,0.8113769
APBA3,0.32390308
ARHGEF1,0.52882725
ATP1A3,0.89199007
AXL,0.68204045
AZU1,0.57759947
B3GNT8,0.2444052
BCL3,0.6129369
BIRC8,0.8247177
BRD4,0.6451833
C19orf24,0.06764901
C19orf26,0.27894828
C19orf40,0.94729
C19orf80,0.056324966
C3,0.96111214
CACNA1A,0.9858408
CACNG7,0.69409275
CACTIN,0.63490915
CAPN12,0.32645562
CCDC130,0.26109737
CD177,0.45855653
CD320,0.68121475
CD70,0.99924576
CD79A,0.7792817
CILP2,0.5977779
CNOT3,0.9938362
COL5A3,0.7666465
COMP,0.5787855
CPAMD8,0.97941864
CYP4F3,0.15492722
DAZAP1,0.991247
DHX34,0.75109565
DOCK6,0.88533413
DYRK1B,0.020909278
ELAVL1,1.0
ELAVL3,0.4776978
EML2,0.66792345
EPS8L1,0.7833984
EXOSC5,0.92149717
FAM71E2,0.14481388
FCGBP,0.8967884
FGF21,0.73346394
FKRP,0.7683204
FOXA3,0.7471118
FSD1,0.67982006
GLTSCR1,0.8336919
HIF3A,0.30733037
