gene,Score,p,qvalue
ZFP36L2,1.0,0.0,0.0
RGMB,1.0,0.0,0.0
CUL1,1.0,0.0,0.0
DNAH11,1.0,0.0,0.0
ANK3,1.0,0.0,0.0
EGFR,1.0,0.0,0.0
CTNNB1,1.0,0.0,0.0
COPS5,1.0,0.0,0.0
ARHGAP5,1.0,0.0,0.0
OBSCN,1.0,0.0,0.0
APP,1.0,0.0,0.0
NTRK1,1.0,0.0,0.0
NRAS,1.0,0.0,0.0
SYNE1,1.0,0.0,0.0
ARID1A,1.0,0.0,0.0
KMT2B,1.0,0.0,0.0
EP300,1.0,0.0,0.0
PGM5,1.0,0.0,0.0
TCF7L2,1.0,0.0,0.0
TGIF1,1.0,0.0,0.0
CIC,1.0,0.0,0.0
KMT2C,1.0,0.0,0.0
PTEN,1.0,0.0,0.0
MUC16,1.0,0.0,0.0
CSMD1,1.0,0.0,0.0
CSMD3,1.0,0.0,0.0
FAT3,1.0,0.0,0.0
PSMD3,1.0,0.0,0.0
PCBP1,1.0,0.0,0.0
RYR3,1.0,0.0,0.0
FBXW7,1.0,0.0,0.0
CREBBP,1.0,0.0,0.0
RNF43,1.0,0.0,0.0
FAT4,1.0,0.0,0.0
ABCA13,1.0,0.0,0.0
NEB,1.0,0.0,0.0
ZFHX4,1.0,0.0,0.0
HSP90AA1,1.0,0.0,0.0
GNRH1,1.0,0.0,0.0
SYNE2,1.0,0.0,0.0
SOX9,1.0,0.0,0.0
KRAS,1.0,0.0,0.0
EP400,1.0,0.0,0.0
TP53,1.0,0.0,0.0
MGA,1.0,0.0,0.0
BRAF,1.0,0.0,0.0
LRP1B,1.0,0.0,0.0
AMER1,1.0,0.0,0.0
DMD,1.0,0.0,0.0
MOV10,1.0,0.0,0.0
BIRC6,1.0,0.0,0.0
RYR2,1.0,0.0,0.0
SACS,1.0,0.0,0.0
USH2A,1.0,0.0,0.0
HLA-B,1.0,0.0,0.0
SMAD3,1.0,0.0,0.0
BMPR2,1.0,0.0,0.0
TRIP12,1.0,0.0,0.0
AXIN2,1.0,0.0,0.0
PIK3CA,1.0,0.0,0.0
GPR98,1.0,0.0,0.0
PRKDC,1.0,0.0,0.0
TCEAL5,1.0,0.0,0.0
DNAH5,1.0,0.0,0.0
ACVR2A,1.0,0.0,0.0
APC,1.0,0.0,0.0
DNAH8,1.0,0.0,0.0
CUL3,1.0,0.0,0.0
RAF1,1.0,0.0,0.0
SMAD2,1.0,0.0,0.0
SMAD4,1.0,0.0,0.0
PIK3R1,1.0,0.0,0.0
KMT2D,1.0,0.0,0.0
ATM,1.0,0.0,0.0
B2M,1.0,0.0,0.0
PCLO,1.0,0.0,0.0
MBD6,1.0,0.0,0.0
NBEA,1.0,0.0,0.0
LARP4B,1.0,0.0,0.0
MDN1,1.0,0.0,0.0
FN1,1.0,0.0,0.0
CHD3,1.0,0.0,0.0
MECOM,1.0,0.0,0.0
HMCN1,0.9999999,0.0028027857992186656,0.3142323278895441
TOP2B,0.9999999,0.0028027857992186656,0.3142323278895441
DNAH3,0.9999999,0.0028027857992186656,0.3142323278895441
ZBTB7C,0.9999999,0.0028027857992186656,0.3142323278895441
HNRNPL,0.9999999,0.0028027857992186656,0.3142323278895441
BRCA1,0.9999999,0.0028027857992186656,0.3142323278895441
EYS,0.9999999,0.0028027857992186656,0.3142323278895441
ESR1,0.9999999,0.0028027857992186656,0.3142323278895441
PPP2R1A,0.9999999,0.0028027857992186656,0.3142323278895441
MYH9,0.9999999,0.0028027857992186656,0.3142323278895441
CASP8,0.9999999,0.0028027857992186656,0.3142323278895441
BCOR,0.9999999,0.0028027857992186656,0.3142323278895441
TCF12,0.9999999,0.0028027857992186656,0.3142323278895441
BCL9L,0.9999999,0.0028027857992186656,0.3142323278895441
HYDIN,0.9999999,0.0028027857992186656,0.3142323278895441
MSX2,0.9999999,0.0028027857992186656,0.3142323278895441
CHD8,0.9999999,0.0028027857992186656,0.3142323278895441
LRP2,0.9999999,0.0028027857992186656,0.3142323278895441
NLRC5,0.9999999,0.0028027857992186656,0.3142323278895441
AHNAK2,0.9999999,0.0028027857992186656,0.3142323278895441
LAMA2,0.9999999,0.0028027857992186656,0.3142323278895441
ARID2,0.9999999,0.0028027857992186656,0.3142323278895441
PBRM1,0.99999976,0.003567181926278362,0.36835847049253406
LHX4,0.99999976,0.003567181926278362,0.36835847049253406
GLI1,0.99999976,0.003567181926278362,0.36835847049253406
HERC2,0.99999976,0.003567181926278362,0.36835847049253406
XIRP2,0.99999976,0.003567181926278362,0.36835847049253406
CHD4,0.99999976,0.003567181926278362,0.36835847049253406
DOCK3,0.99999976,0.003567181926278362,0.36835847049253406
USP9X,0.99999976,0.003567181926278362,0.36835847049253406
ZNF469,0.99999976,0.003567181926278362,0.36835847049253406
AKT1,0.99999964,0.003991846441311453,0.3916001358926535
MUC5B,0.99999964,0.003991846441311453,0.3916001358926535
HIST1H2BI,0.99999964,0.003991846441311453,0.3916001358926535
MKL1,0.99999964,0.003991846441311453,0.3916001358926535
ZBTB20,0.99999964,0.003991846441311453,0.3916001358926535
DNAH2,0.99999964,0.003991846441311453,0.3916001358926535
DYNC2H1,0.9999995,0.004671309665364443,0.42530087797804117
PKHD1L1,0.9999995,0.004671309665364443,0.42530087797804117
STYX,0.9999995,0.004671309665364443,0.42530087797804117
CACNA1A,0.9999995,0.004671309665364443,0.42530087797804117
PRKCI,0.9999995,0.004671309665364443,0.42530087797804117
TSPAN10,0.9999995,0.004671309665364443,0.42530087797804117
CDH10,0.9999995,0.004671309665364443,0.42530087797804117
ABCA12,0.9999995,0.004671309665364443,0.42530087797804117
CHD1,0.9999994,0.0048411754713776345,0.42530087797804117
RYR1,0.9999994,0.0048411754713776345,0.42530087797804117
DYNC1H1,0.9999994,0.0048411754713776345,0.42530087797804117
LRRK2,0.9999994,0.0048411754713776345,0.42530087797804117
COL12A1,0.9999994,0.0048411754713776345,0.42530087797804117
UNC13C,0.9999994,0.0048411754713776345,0.42530087797804117
SMARCA4,0.9999993,0.005265839986410836,0.44278191657163113
TGFBR2,0.9999993,0.005265839986410836,0.44278191657163113
FLNB,0.9999993,0.005265839986410836,0.44278191657163113
TRRAP,0.9999993,0.005265839986410836,0.44278191657163113
ATG12,0.9999993,0.005265839986410836,0.44278191657163113
CSMD2,0.9999993,0.005265839986410836,0.44278191657163113
SCAF4,0.99999917,0.005775437404450523,0.4625064566339562
FAT2,0.99999917,0.005775437404450523,0.4625064566339562
RIMS1,0.99999917,0.005775437404450523,0.4625064566339562
GPATCH8,0.99999917,0.005775437404450523,0.4625064566339562
DNAH10,0.99999917,0.005775437404450523,0.4625064566339562
ASPM,0.99999917,0.005775437404450523,0.4625064566339562
CFTR,0.99999917,0.005775437404450523,0.4625064566339562
CD58,0.99999905,0.006115169016477018,0.47360374777610165
MYC,0.99999905,0.006115169016477018,0.47360374777610165
EXT2,0.99999905,0.006115169016477018,0.47360374777610165
NF1,0.99999905,0.006115169016477018,0.47360374777610165
SHPRH,0.99999905,0.006115169016477018,0.47360374777610165
PLEKHA6,0.9999989,0.006369967725496917,0.48068756451634426
BAG1,0.9999989,0.006369967725496917,0.48068756451634426
TNRC6B,0.9999989,0.006369967725496917,0.48068756451634426
DNAH9,0.9999989,0.006369967725496917,0.48068756451634426
GNAS,0.9999988,0.0067096993375234115,0.49991506709699746
STXBP5L,0.9999988,0.0067096993375234115,0.49991506709699746
UNC79,0.9999987,0.007134363852556502,0.5184304399524391
TTC1,0.9999987,0.007134363852556502,0.5184304399524391
FAT1,0.9999987,0.007134363852556502,0.5184304399524391
NPAT,0.9999987,0.007134363852556502,0.5184304399524391
RAD51,0.99999857,0.007474095464582997,0.5237205464825657
KIAA1109,0.99999857,0.007474095464582997,0.5237205464825657
CTCF,0.99999857,0.007474095464582997,0.5237205464825657
NHLRC1,0.99999857,0.007474095464582997,0.5237205464825657
TGFBR1,0.99999857,0.007474095464582997,0.5237205464825657
HNRNPA3,0.99999857,0.007474095464582997,0.5237205464825657
TNRC18,0.9999982,0.00806862578562939,0.542764929991024
UBR5,0.9999982,0.00806862578562939,0.542764929991024
ZC3H13,0.9999982,0.00806862578562939,0.542764929991024
PNISR,0.9999981,0.00806862578562939,0.542764929991024
RNF2,0.9999981,0.00806862578562939,0.542764929991024
FLNA,0.999998,0.00806862578562939,0.542764929991024
ATAD5,0.999998,0.00806862578562939,0.542764929991024
HNRNPAB,0.99999785,0.008153558688636098,0.5443519619500635
PTPRK,0.99999774,0.00832342449464929,0.5443519619500635
DNAH17,0.99999774,0.00832342449464929,0.5443519619500635
HMX3,0.99999774,0.00832342449464929,0.5443519619500635
TENM3,0.99999774,0.00832342449464929,0.5443519619500635
CACNA1D,0.9999975,0.008833021912689087,0.566230331099657
ROS1,0.9999975,0.008833021912689087,0.566230331099657
OSCP1,0.9999974,0.008833021912689087,0.566230331099657
SCN1A,0.99999726,0.008917954815695683,0.566230331099657
DNAH7,0.99999726,0.008917954815695683,0.566230331099657
ASXL1,0.99999714,0.009172753524715582,0.566230331099657
TMEM260,0.99999714,0.009172753524715582,0.566230331099657
BCL9,0.99999714,0.009172753524715582,0.566230331099657
DYSF,0.99999714,0.009172753524715582,0.566230331099657
STAB1,0.9999969,0.009342619330728774,0.566230331099657
COL7A1,0.9999969,0.009342619330728774,0.566230331099657
MYCBP2,0.9999969,0.009342619330728774,0.566230331099657
MYOCD,0.9999968,0.00942755223373537,0.566230331099657
ERH,0.9999968,0.00942755223373537,0.566230331099657
MICU3,0.9999968,0.00942755223373537,0.566230331099657
AHNAK,0.99999666,0.00942755223373537,0.566230331099657
SETD2,0.99999654,0.009597418039748673,0.5706101270905121
UBQLN2,0.99999654,0.009597418039748673,0.5706101270905121
CHD9,0.9999963,0.010022082554781764,0.5898997791744546
KMT2A,0.9999963,0.010022082554781764,0.5898997791744546
PARK2,0.99999595,0.010361814166808259,0.6038578038201328
DCUN1D5,0.99999595,0.010361814166808259,0.6038578038201328
MOCS2,0.9999956,0.010531679972821562,0.6063784610158035
GRM7,0.9999956,0.010531679972821562,0.6063784610158035
HDAC2,0.99999547,0.010616612875828157,0.6063784610158035
FRY,0.99999547,0.010616612875828157,0.6063784610158035
CLCN5,0.99999535,0.01078647868184146,0.6063784610158035
DOCK2,0.99999523,0.010956344487854652,0.6063784610158035
PCNXL2,0.9999951,0.011126210293867955,0.6063784610158035
HERC1,0.9999951,0.011126210293867955,0.6063784610158035
BRWD1,0.999995,0.011126210293867955,0.6063784610158035
SPEF2,0.9999949,0.011126210293867955,0.6063784610158035
BRCA2,0.9999949,0.011126210293867955,0.6063784610158035
MTOR,0.9999949,0.011126210293867955,0.6063784610158035
LRP1,0.99999475,0.011126210293867955,0.6063784610158035
ZFHX3,0.99999475,0.011126210293867955,0.6063784610158035
CCDC73,0.99999464,0.01146594190589445,0.6097618755622561
TBX3,0.99999464,0.01146594190589445,0.6097618755622561
FUS,0.9999945,0.011550874808901046,0.6097618755622561
WDFY3,0.9999945,0.011550874808901046,0.6097618755622561
TP53BP1,0.9999944,0.011550874808901046,0.6097618755622561
LPHN3,0.9999944,0.011550874808901046,0.6097618755622561
NOTCH2,0.9999944,0.011550874808901046,0.6097618755622561
DROSHA,0.9999943,0.011720740614914238,0.613229148972313
NIPBL,0.99999416,0.011720740614914238,0.613229148972313
LRRC7,0.9999938,0.011975539323934137,0.6237878270856312
TP73,0.99999356,0.01214540512994744,0.6287141455193663
PRPF8,0.99999344,0.012230338032954036,0.6287141455193663
ARAF,0.99999344,0.012230338032954036,0.6287141455193663
CAPRIN2,0.9999932,0.012485136741973935,0.6335130591660223
VCP,0.9999932,0.012485136741973935,0.6335130591660223
HSPB8,0.9999932,0.012485136741973935,0.6335130591660223
CELSR1,0.99999297,0.012655002547987126,0.6354852547843195
CAND1,0.99999297,0.012655002547987126,0.6354852547843195
MBP,0.9999927,0.012739935450993833,0.6354852547843195
ANK2,0.9999926,0.012739935450993833,0.6354852547843195
COL6A6,0.9999925,0.01282486835400043,0.6370225749506035
BNC2,0.9999924,0.012909801257007025,0.6385469764600282
JUN,0.99999225,0.013079667063020328,0.6388956044227191
ITPR2,0.99999213,0.013079667063020328,0.6388956044227191
SPEN,0.99999213,0.013079667063020328,0.6388956044227191
AKAP9,0.999992,0.01324953286903352,0.6445185989019117
PYGO2,0.9999919,0.013334465772040116,0.6459807862899434
SCAF11,0.99999154,0.013504331578053419,0.6488259381471639
COL5A1,0.99999154,0.013504331578053419,0.6488259381471639
RHOV,0.9999912,0.014098861899099813,0.6488259381471639
CRTC1,0.99999106,0.014098861899099813,0.6488259381471639
TMEM41B,0.99999094,0.014268727705113005,0.6488259381471639
LSM14A,0.99999094,0.014268727705113005,0.6488259381471639
SPEG,0.9999908,0.014353660608119712,0.6488259381471639
TTC33,0.9999907,0.014353660608119712,0.6488259381471639
ADCY10,0.9999906,0.014353660608119712,0.6488259381471639
TAP2,0.99999046,0.014523526414132903,0.6488259381471639
CTSA,0.99999046,0.014523526414132903,0.6488259381471639
RASA1,0.9999901,0.014863258026159398,0.6488259381471639
DCHS2,0.9999901,0.014863258026159398,0.6488259381471639
MRPL34,0.99999,0.014863258026159398,0.6488259381471639
RNF150,0.99998987,0.014948190929165994,0.6488259381471639
NOTCH1,0.99998987,0.014948190929165994,0.6488259381471639
TRIM59,0.99998987,0.014948190929165994,0.6488259381471639
ZFC3H1,0.99998975,0.014948190929165994,0.6488259381471639
SLC12A7,0.9999896,0.014948190929165994,0.6488259381471639
RQCD1,0.9999896,0.014948190929165994,0.6488259381471639
DENND4A,0.9999894,0.014948190929165994,0.6488259381471639
C19orf38,0.9999893,0.014948190929165994,0.6488259381471639
