gene,Score,p,qvalue
VHL,1.0,0.0,0.0
FN1,1.0,0.0,0.0
CSDE1,1.0,0.0,0.0
TRHDE,1.0,0.0,0.0
TGDS,1.0,0.0,0.0
ATRX,1.0,0.0,0.0
P4HTM,1.0,0.0,0.0
EPAS1,1.0,0.0,0.0
CUL1,1.0,0.0,0.0
TP53,1.0,0.0,0.0
HRAS,1.0,0.0,0.0
USP9X,1.0,0.0,0.0
NF1,1.0,0.0,0.0
RET,1.0,0.0,0.0
HSP90AA1,1.0,0.0,0.0
FKBP9,0.9999999,0.004615384615384577,0.5613461538461492
COPS5,0.99999976,0.00512820512820511,0.5870286576168908
MUC16,0.9999987,0.006153846153846176,0.6652991452991477
VCP,0.9999958,0.007179487179487132,0.7353306342779977
P2RY1,0.9999931,0.008205128205128198,0.7983589743589737
ANAPC7,0.9999726,0.01025641025641022,0.8947126436781593
NOTCH1,0.9999672,0.011282051282051286,0.8947126436781593
IGSF22,0.99995816,0.011282051282051286,0.8947126436781593
ATM,0.9999523,0.01179487179487182,0.8947126436781593
HUWE1,0.9999443,0.012820512820512775,0.8947126436781593
IGHG4,0.9999361,0.013333333333333308,0.8947126436781593
JUN,0.9999267,0.013333333333333308,0.8947126436781593
CACNA1D,0.9999118,0.013333333333333308,0.8947126436781593
LAMA3,0.9999012,0.013333333333333308,0.8947126436781593
SETD2,0.9998807,0.014871794871794797,0.9335649296939572
RAI1,0.999876,0.014871794871794797,0.9335649296939572
ARNT,0.9998416,0.016410256410256396,0.9563675213675189
LPCAT3,0.99983025,0.01692307692307693,0.9563675213675189
BIRC6,0.999819,0.01692307692307693,0.9563675213675189
ABCA13,0.9998085,0.017435897435897463,0.9563675213675189
TNPO2,0.9997887,0.018461538461538418,0.9563675213675189
PLEKHA7,0.99978787,0.018461538461538418,0.9563675213675189
SZT2,0.99975985,0.019487179487179485,0.9563675213675189
SLFN11,0.99974865,0.019487179487179485,0.9563675213675189
TINAG,0.9997073,0.021538461538461506,0.9563675213675189
CIC,0.99968565,0.02205128205128204,0.9563675213675189
MUC5B,0.9996799,0.022564102564102573,0.9563675213675189
PRPF8,0.9996779,0.022564102564102573,0.9563675213675189
ZFC3H1,0.9996593,0.023076923076923106,0.9563675213675189
FGFR1,0.9996588,0.023076923076923106,0.9563675213675189
SCRIB,0.99965024,0.023076923076923106,0.9563675213675189
SYT6,0.9996191,0.023589743589743528,0.9563675213675189
BAG3,0.9996092,0.023589743589743528,0.9563675213675189
XDH,0.99945253,0.026666666666666616,1.0
AHNAK,0.9993206,0.030256410256410238,1.0
ADH4,0.9993069,0.030256410256410238,1.0
MTOR,0.9992902,0.030256410256410238,1.0
CDC73,0.9992482,0.031282051282051304,1.0
BCOR,0.9991653,0.03230769230769226,1.0
CSTL1,0.9991536,0.03230769230769226,1.0
MYH4,0.9991032,0.03230769230769226,1.0
TP63,0.99874675,0.036410256410256414,1.0
DNAH8,0.99871695,0.036410256410256414,1.0
ENAM,0.99858886,0.0394871794871795,1.0
ROCK2,0.9985838,0.040000000000000036,1.0
ARAP3,0.99844545,0.041538461538461524,1.0
PGR,0.99835974,0.04256410256410259,1.0
POLR2A,0.99820435,0.04410256410256408,1.0
DNAH17,0.9981799,0.04410256410256408,1.0
ADH6,0.9980888,0.045128205128205146,1.0
DNMT3A,0.9980703,0.045128205128205146,1.0
CTCF,0.99795294,0.04564102564102557,1.0
RYR1,0.9979462,0.04564102564102557,1.0
RANBP2,0.9978836,0.0461538461538461,1.0
FEZ1,0.99776936,0.0461538461538461,1.0
ERCC8,0.99772555,0.046666666666666634,1.0
FBF1,0.9976095,0.046666666666666634,1.0
CACNA2D3,0.99755824,0.046666666666666634,1.0
FAF1,0.9974158,0.048205128205128234,1.0
ID2,0.9973151,0.048717948717948656,1.0
ABCA12,0.99727863,0.048717948717948656,1.0
CUL4B,0.9971732,0.04923076923076919,1.0
PRPS2,0.9971675,0.04923076923076919,1.0
USP15,0.99714726,0.04923076923076919,1.0
YWHAQ,0.99712676,0.04923076923076919,1.0
TP53BP1,0.997086,0.05128205128205121,1.0
VCAM1,0.9968033,0.05487179487179483,1.0
PPP6C,0.99670756,0.0558974358974359,1.0
SLC44A1,0.99670273,0.0558974358974359,1.0
DCN,0.99649954,0.05794871794871792,1.0
SACS,0.99631846,0.05948717948717952,1.0
ATP2A1,0.9962494,0.06102564102564101,1.0
PRKACA,0.9962365,0.06102564102564101,1.0
KCNH5,0.99617743,0.06153846153846154,1.0
STAT3,0.996114,0.062051282051282075,1.0
LAMB2,0.99591064,0.0641025641025641,1.0
FAM179A,0.9958554,0.0641025641025641,1.0
PRKCI,0.9957086,0.06512820512820516,1.0
LPAR4,0.99563473,0.06512820512820516,1.0
ATXN2,0.9954638,0.06717948717948719,1.0
TXNRD1,0.9952938,0.06871794871794867,1.0
IGDCC4,0.99519914,0.0692307692307692,1.0
REPIN1,0.9951853,0.0692307692307692,1.0
UNC79,0.9951343,0.0692307692307692,1.0
CDKN2A,0.99497664,0.07025641025641027,1.0
FANCC,0.9949214,0.07025641025641027,1.0
MED12,0.9947761,0.07128205128205123,1.0
HSPG2,0.99457693,0.07333333333333336,1.0
CDK5RAP3,0.9945193,0.07435897435897432,1.0
PRMT1,0.9944488,0.07538461538461538,1.0
TRRAP,0.9944278,0.07538461538461538,1.0
HDAC2,0.9943968,0.07589743589743592,1.0
KMT2A,0.9942942,0.07692307692307687,1.0
IGFBP3,0.9942425,0.07692307692307687,1.0
BRAF,0.9942286,0.07692307692307687,1.0
CHD3,0.9941062,0.07692307692307687,1.0
ALOX15,0.9940508,0.07692307692307687,1.0
TERF2,0.99395895,0.07692307692307687,1.0
EMILIN3,0.9938945,0.07692307692307687,1.0
NEB,0.99379563,0.07692307692307687,1.0
SLITRK4,0.9937809,0.07692307692307687,1.0
GAK,0.99376464,0.07794871794871794,1.0
LMNA,0.9936652,0.07846153846153847,1.0
PREX2,0.9936545,0.07846153846153847,1.0
PREB,0.9936366,0.07846153846153847,1.0
OSBPL6,0.993569,0.078974358974359,1.0
SPHKAP,0.99333537,0.0805128205128205,1.0
RFX6,0.99331176,0.0805128205128205,1.0
KAL1,0.99323696,0.08205128205128198,1.0
NKTR,0.9931554,0.08307692307692305,1.0
PAXIP1,0.99294406,0.08512820512820507,1.0
ALK,0.992806,0.08615384615384614,1.0
SRRM2,0.99244773,0.08871794871794869,1.0
ILF3,0.9924274,0.08871794871794869,1.0
GTF3C1,0.992159,0.09025641025641029,1.0
JOSD1,0.9921178,0.09025641025641029,1.0
LCT,0.99201185,0.09128205128205125,1.0
RAD50,0.991947,0.09230769230769231,1.0
STK11IP,0.99187744,0.09333333333333327,1.0
NAGK,0.99187076,0.09333333333333327,1.0
SYNE1,0.9918012,0.09333333333333327,1.0
SLC52A1,0.991523,0.09435897435897433,1.0
HTT,0.9913788,0.0953846153846154,1.0
IDH1,0.99136144,0.0953846153846154,1.0
HECW2,0.9912089,0.09589743589743582,1.0
DTX4,0.9911239,0.09641025641025636,1.0
ANO3,0.99106556,0.09641025641025636,1.0
HAP1,0.9910483,0.09641025641025636,1.0
HMCN1,0.99099475,0.09641025641025636,1.0
DENND4A,0.9909292,0.09692307692307689,1.0
FBXL20,0.9900074,0.102051282051282,1.0
NFKB1,0.9899234,0.102051282051282,1.0
CDC42BPA,0.98988193,0.10256410256410253,1.0
ALDH1L1,0.98972857,0.10256410256410253,1.0
RSBN1L,0.98918635,0.10410256410256413,1.0
EIF3B,0.98916173,0.10410256410256413,1.0
MAPK6,0.9889839,0.10461538461538455,1.0
DOCK2,0.9888236,0.10461538461538455,1.0
OR10A3,0.98859286,0.10564102564102562,1.0
MAATS1,0.98811394,0.10666666666666669,1.0
ST6GAL1,0.9880705,0.10666666666666669,1.0
PIK3CA,0.98783654,0.10769230769230764,1.0
MGA,0.98768604,0.10820512820512818,1.0
CACNA1H,0.98759615,0.10871794871794871,1.0
DHX37,0.98758906,0.10871794871794871,1.0
LATS2,0.9873274,0.10923076923076924,1.0
SF3A3,0.98723084,0.10923076923076924,1.0
LAMA4,0.98719203,0.10923076923076924,1.0
CRTAC1,0.9871777,0.10923076923076924,1.0
TAF1,0.9864937,0.11230769230769233,1.0
CUL4A,0.98512256,0.11589743589743584,1.0
C9orf3,0.9850339,0.11692307692307691,1.0
EDN1,0.9847075,0.11692307692307691,1.0
HNF1B,0.98461044,0.11692307692307691,1.0
TMEM132E,0.9845403,0.11692307692307691,1.0
GPATCH8,0.9845391,0.11692307692307691,1.0
VPS8,0.98425287,0.11794871794871797,1.0
BCAR1,0.98401004,0.11794871794871797,1.0
MAGED1,0.98360324,0.11897435897435893,1.0
SH3TC1,0.983506,0.11948717948717946,1.0
PRKACB,0.9834878,0.11948717948717946,1.0
TM9SF4,0.9832024,0.12,1.0
GCSAML,0.9831702,0.12,1.0
OGDHL,0.9828137,0.12051282051282053,1.0
KIF15,0.982657,0.12102564102564095,1.0
KMT2C,0.9826127,0.12153846153846148,1.0
TCEB3,0.9825879,0.12153846153846148,1.0
PCDHB5,0.9825701,0.12153846153846148,1.0
ZNF365,0.9823147,0.12205128205128202,1.0
KDM5C,0.98192537,0.12307692307692308,1.0
MAGEE1,0.98167384,0.12410256410256404,1.0
MLLT6,0.98158616,0.12410256410256404,1.0
