gene,Score,p,qvalue
NBEA,1.0,0.0,0.0
OBSCN,1.0,0.0,0.0
CSMD1,1.0,0.0,0.0
ALB,1.0,0.0,0.0
KRAS,1.0,0.0,0.0
AXIN1,1.0,0.0,0.0
BRD7,1.0,0.0,0.0
FREM2,1.0,0.0,0.0
CSMD3,1.0,0.0,0.0
ARID1A,1.0,0.0,0.0
LZTR1,1.0,0.0,0.0
NLGN1,1.0,0.0,0.0
HTT,1.0,0.0,0.0
EP300,1.0,0.0,0.0
ACPT,1.0,0.0,0.0
GPR98,1.0,0.0,0.0
CAND1,1.0,0.0,0.0
MUC16,1.0,0.0,0.0
RBL2,1.0,0.0,0.0
ARID2,1.0,0.0,0.0
USP34,1.0,0.0,0.0
N6AMT2,1.0,0.0,0.0
HMCN1,1.0,0.0,0.0
CUL3,1.0,0.0,0.0
CTNNB1,1.0,0.0,0.0
BAP1,1.0,0.0,0.0
MAP2K4,1.0,0.0,0.0
MOV10,1.0,0.0,0.0
EGFR,1.0,0.0,0.0
ABCA13,1.0,0.0,0.0
USH2A,1.0,0.0,0.0
PTEN,1.0,0.0,0.0
NCOR1,1.0,0.0,0.0
UBC,1.0,0.0,0.0
RB1,1.0,0.0,0.0
TGFB1,1.0,0.0,0.0
AHNAK2,1.0,0.0,0.0
APP,1.0,0.0,0.0
KMT2A,1.0,0.0,0.0
HSP90AA1,1.0,0.0,0.0
NXF1,1.0,0.0,0.0
KMT2D,1.0,0.0,0.0
COPS5,1.0,0.0,0.0
PIK3CA,1.0,0.0,0.0
CUL1,1.0,0.0,0.0
ACVR2A,1.0,0.0,0.0
IDH1,1.0,0.0,0.0
FN1,1.0,0.0,0.0
RYR2,1.0,0.0,0.0
RPS6KA3,1.0,0.0,0.0
TMC7,1.0,0.0,0.0
DNAH7,1.0,0.0,0.0
SETD2,1.0,0.0,0.0
PRKDC,1.0,0.0,0.0
NEB,1.0,0.0,0.0
CDKN1A,1.0,0.0,0.0
FRAS1,1.0,0.0,0.0
ADCY2,1.0,0.0,0.0
DRP2,1.0,0.0,0.0
ELAVL1,1.0,0.0,0.0
NTRK1,1.0,0.0,0.0
TP53,1.0,0.0,0.0
PCLO,1.0,0.0,0.0
GNAS,1.0,0.0,0.0
CRIP3,1.0,0.0,0.0
ESR1,1.0,0.0,0.0
APOB,1.0,0.0,0.0
HERC2,1.0,0.0,0.0
KEAP1,1.0,0.0,0.0
COL11A2,1.0,0.0,0.0
LRP1B,1.0,0.0,0.0
