gene,Score,p,qvalue
BMPR2,1.0,0.0,0.0
REV3L,1.0,0.0,0.0
CUL1,1.0,0.0,0.0
MYCBP2,1.0,0.0,0.0
NTRK1,1.0,0.0,0.0
OBSCN,1.0,0.0,0.0
NXF1,1.0,0.0,0.0
DNAH11,1.0,0.0,0.0
EGFR,1.0,0.0,0.0
MUC6,1.0,0.0,0.0
MDN1,1.0,0.0,0.0
BRCA2,1.0,0.0,0.0
CDKN2A,1.0,0.0,0.0
PLEKHA6,1.0,0.0,0.0
HLA-B,1.0,0.0,0.0
KMT2C,1.0,0.0,0.0
XIRP2,1.0,0.0,0.0
PCLO,1.0,0.0,0.0
FAT4,1.0,0.0,0.0
FBXW7,1.0,0.0,0.0
ZFHX3,1.0,0.0,0.0
RPL22,1.0,0.0,0.0
RYR2,1.0,0.0,0.0
ARID1A,1.0,0.0,0.0
GXYLT1,1.0,0.0,0.0
FAT3,1.0,0.0,0.0
DNAH8,1.0,0.0,0.0
EP300,1.0,0.0,0.0
KMT2D,1.0,0.0,0.0
KLF3,1.0,0.0,0.0
COL12A1,1.0,0.0,0.0
NBEA,1.0,0.0,0.0
PTEN,1.0,0.0,0.0
TRRAP,1.0,0.0,0.0
SACS,1.0,0.0,0.0
DMD,1.0,0.0,0.0
ACVR2A,1.0,0.0,0.0
ERBB3,1.0,0.0,0.0
FN1,1.0,0.0,0.0
ABCA12,1.0,0.0,0.0
FSIP2,1.0,0.0,0.0
BCOR,1.0,0.0,0.0
VPS13A,1.0,0.0,0.0
ANK3,1.0,0.0,0.0
APP,1.0,0.0,0.0
FLG,1.0,0.0,0.0
BAG3,1.0,0.0,0.0
BIRC6,1.0,0.0,0.0
SMAD4,1.0,0.0,0.0
ROCK1,1.0,0.0,0.0
LRP1B,1.0,0.0,0.0
CUBN,1.0,0.0,0.0
ARID2,1.0,0.0,0.0
MAP2,1.0,0.0,0.0
HMCN1,1.0,0.0,0.0
UBC,1.0,0.0,0.0
ZNF292,1.0,0.0,0.0
NEB,1.0,0.0,0.0
LCE1A,1.0,0.0,0.0
PGM5,1.0,0.0,0.0
ZC3H13,1.0,0.0,0.0
LARP4B,1.0,0.0,0.0
SYNE1,1.0,0.0,0.0
MOV10,1.0,0.0,0.0
SPTA1,1.0,0.0,0.0
ZC3H18,1.0,0.0,0.0
APC,1.0,0.0,0.0
RYR1,1.0,0.0,0.0
PGAP3,1.0,0.0,0.0
SYNE2,1.0,0.0,0.0
ELAVL1,1.0,0.0,0.0
RNF43,1.0,0.0,0.0
LRRK2,1.0,0.0,0.0
PIK3R1,1.0,0.0,0.0
ZBTB20,1.0,0.0,0.0
RYR3,1.0,0.0,0.0
SOX9,1.0,0.0,0.0
RASA1,1.0,0.0,0.0
MGA,1.0,0.0,0.0
TP53,1.0,0.0,0.0
HSP90AA1,1.0,0.0,0.0
PBRM1,1.0,0.0,0.0
DOCK3,1.0,0.0,0.0
HERC2,1.0,0.0,0.0
CTNNB1,1.0,0.0,0.0
UBR5,1.0,0.0,0.0
VPS13B,1.0,0.0,0.0
DYNC1H1,1.0,0.0,0.0
KMT2B,1.0,0.0,0.0
ZFHX4,1.0,0.0,0.0
MUC16,1.0,0.0,0.0
B2M,1.0,0.0,0.0
KRAS,1.0,0.0,0.0
AHNAK2,1.0,0.0,0.0
CIC,1.0,0.0,0.0
FAM46D,1.0,0.0,0.0
WDFY3,1.0,0.0,0.0
GPR98,1.0,0.0,0.0
CCDC88A,1.0,0.0,0.0
CSMD3,1.0,0.0,0.0
CSMD1,1.0,0.0,0.0
CTCF,1.0,0.0,0.0
CUL3,1.0,0.0,0.0
FAT2,1.0,0.0,0.0
GNG13,1.0,0.0,0.0
PIK3CA,1.0,0.0,0.0
ATM,1.0,0.0,0.0
CREBBP,1.0,0.0,0.0
DNAH5,1.0,0.0,0.0
CNBD1,1.0,0.0,0.0
