gene,Score,p,qvalue
VHL,1.0,0.0,0.0
BAP1,1.0,0.0,0.0
EGFR,1.0,0.0,0.0
SMARCA4,1.0,0.0,0.0
CUL1,1.0,0.0,0.0
MUC16,1.0,0.0,0.0
HSP90AB1,1.0,0.0,0.0
NXF1,1.0,0.0,0.0
ARID1A,1.0,0.0,0.0
GPR98,1.0,0.0,0.0
KDM5C,1.0,0.0,0.0
USH2A,1.0,0.0,0.0
CDK12,1.0,0.0,0.0
NEB,1.0,0.0,0.0
COPS5,1.0,0.0,0.0
MTOR,1.0,0.0,0.0
ATM,1.0,0.0,0.0
CSMD3,1.0,0.0,0.0
HMCN1,1.0,0.0,0.0
CUL3,1.0,0.0,0.0
SETD2,1.0,0.0,0.0
DHX35,1.0,0.0,0.0
ESR1,1.0,0.0,0.0
FN1,1.0,0.0,0.0
PTEN,1.0,0.0,0.0
NTRK1,1.0,0.0,0.0
UBC,1.0,0.0,0.0
TP53,1.0,0.0,0.0
EIF4E2,1.0,0.0,0.0
PBRM1,1.0,0.0,0.0
EP300,1.0,0.0,0.0
HSP90AA1,1.0,0.0,0.0
LYST,0.9999999,0.0021618573174170264,0.5745676285365102
KMT2C,0.9999999,0.0021618573174170264,0.5745676285365102
ATAD2,0.9999999,0.0021618573174170264,0.5745676285365102
PKP4,0.9999999,0.0021618573174170264,0.5745676285365102
SUZ12,0.9999999,0.0021618573174170264,0.5745676285365102
YLPM1,0.9999999,0.0021618573174170264,0.5745676285365102
SLC22A9,0.9999999,0.0021618573174170264,0.5745676285365102
DNAH9,0.9999999,0.0021618573174170264,0.5745676285365102
BRCA1,0.99999976,0.0024438387066453293,0.5904647565987841
CAD,0.99999976,0.0024438387066453293,0.5904647565987841
SNCA,0.99999976,0.0024438387066453293,0.5904647565987841
JARID2,0.99999976,0.0024438387066453293,0.5904647565987841
TRIP12,0.99999964,0.0027258200958736323,0.6162029639377091
MGA,0.99999964,0.0027258200958736323,0.6162029639377091
NRG2,0.99999964,0.0027258200958736323,0.6162029639377091
GLIS2,0.9999995,0.003195789077920841,0.6162029639377091
SPEN,0.9999995,0.003195789077920841,0.6162029639377091
AHNAK2,0.9999995,0.003195789077920841,0.6162029639377091
FBN2,0.9999994,0.0033837766707397465,0.6162029639377091
NOTCH2,0.9999993,0.003477770467149144,0.6162029639377091
NF2,0.9999993,0.003477770467149144,0.6162029639377091
ANK3,0.9999993,0.003477770467149144,0.6162029639377091
NUDT12,0.9999993,0.003477770467149144,0.6162029639377091
GCK,0.99999905,0.003477770467149144,0.6162029639377091
SYNE2,0.99999905,0.003477770467149144,0.6162029639377091
SYNE1,0.9999989,0.003477770467149144,0.6162029639377091
TMEM203,0.9999989,0.003477770467149144,0.6162029639377091
POLR1A,0.9999989,0.003477770467149144,0.6162029639377091
LRP2,0.99999857,0.003571764263558652,0.6224823915720005
MAX,0.9999982,0.0039477394491963524,0.6227197990439816
