gene,Score,p,qvalue
RYR2,1.0,0.0,0.0
GATA3,1.0,0.0,0.0
OR2C3,1.0,0.0,0.0
ATM,1.0,0.0,0.0
RARS2,1.0,0.0,0.0
NF1,1.0,0.0,0.0
CUL3,1.0,0.0,0.0
KMT2A,1.0,0.0,0.0
UBC,1.0,0.0,0.0
ELAVL1,1.0,0.0,0.0
SPEN,1.0,0.0,0.0
ARID1A,1.0,0.0,0.0
NXF1,1.0,0.0,0.0
RYR3,1.0,0.0,0.0
KRAS,1.0,0.0,0.0
MS4A4A,1.0,0.0,0.0
RUNX1,1.0,0.0,0.0
SYNE1,1.0,0.0,0.0
MUC5B,1.0,0.0,0.0
NCOR1,1.0,0.0,0.0
MYH9,1.0,0.0,0.0
SPTA1,1.0,0.0,0.0
TBX3,1.0,0.0,0.0
FOXA1,1.0,0.0,0.0
MED12,1.0,0.0,0.0
CTCF,1.0,0.0,0.0
PIK3CA,1.0,0.0,0.0
KMT2C,1.0,0.0,0.0
TP53,1.0,0.0,0.0
OBSCN,1.0,0.0,0.0
NUP93,1.0,0.0,0.0
NTRK1,1.0,0.0,0.0
KLF4,1.0,0.0,0.0
RB1,1.0,0.0,0.0
FN1,1.0,0.0,0.0
KMT2D,1.0,0.0,0.0
SF3B1,1.0,0.0,0.0
MFAP5,1.0,0.0,0.0
PTEN,1.0,0.0,0.0
ESR1,1.0,0.0,0.0
GPS2,1.0,0.0,0.0
CREBBP,1.0,0.0,0.0
APP,1.0,0.0,0.0
EGFR,1.0,0.0,0.0
PIK3R1,1.0,0.0,0.0
PNMT,1.0,0.0,0.0
CDH1,1.0,0.0,0.0
GPR98,1.0,0.0,0.0
MB21D2,1.0,0.0,0.0
FBXW7,1.0,0.0,0.0
BRCA1,1.0,0.0,0.0
SMAD4,1.0,0.0,0.0
SYNE2,1.0,0.0,0.0
NEB,1.0,0.0,0.0
MAP2K4,1.0,0.0,0.0
SETD2,1.0,0.0,0.0
CSMD3,1.0,0.0,0.0
EP300,1.0,0.0,0.0
KDM6A,1.0,0.0,0.0
ERBB2,1.0,0.0,0.0
MOV10,1.0,0.0,0.0
AKT1,1.0,0.0,0.0
MUC16,1.0,0.0,0.0
DMD,1.0,0.0,0.0
HMCN1,1.0,0.0,0.0
MAP3K1,1.0,0.0,0.0
DNAH8,0.9999999,0.001994086502097092,0.3715647848907582
DYNC1H1,0.9999999,0.001994086502097092,0.3715647848907582
HSP90AA1,0.9999999,0.001994086502097092,0.3715647848907582
CUL1,0.9999999,0.001994086502097092,0.3715647848907582
DNAH17,0.9999999,0.001994086502097092,0.3715647848907582
USH2A,0.9999999,0.001994086502097092,0.3715647848907582
CUL7,0.9999999,0.001994086502097092,0.3715647848907582
SMG1,0.9999999,0.001994086502097092,0.3715647848907582
ZFP36L1,0.9999999,0.001994086502097092,0.3715647848907582
PCLO,0.9999999,0.001994086502097092,0.3715647848907582
HERC1,0.9999999,0.001994086502097092,0.3715647848907582
ZFHX4,0.9999999,0.001994086502097092,0.3715647848907582
HUWE1,0.99999976,0.002544179330261853,0.4250241653566181
CSMD1,0.99999976,0.002544179330261853,0.4250241653566181
