Hugo_Symbol,Score
AADACL3,0.9590163
AADACL4,0.04312288
ABCA4,0.9820432
ABCB10,0.9068366
ABCD3,0.98991627
ABL2,0.998185
ACADM,0.79391026
ACAP3,0.36824107
ACBD3,0.97506195
ACBD6,0.01034549
ACOT11,0.32271245
ACOT7,0.53741246
ACP6,0.8950218
ACTA1,0.8774449
ACTL8,0.6093834
ACTN2,0.819853
ACTRT2,0.61301637
ADAM15,0.61107415
ADAM30,0.9396336
ADAMTS4,0.82046187
ADAMTSL4,0.9858905
ADAR,0.9658828
ADCK3,0.8024214
ADCY10,0.9936686
ADIPOR1,0.68672806
ADORA1,0.43813825
ADORA3,0.36167163
ADPRHL2,0.33262038
ADSS,0.8433423
AGBL4,0.9989299
AGL,0.9995763
AGMAT,0.58302927
AGRN,0.91433054
AGT,0.6756738
AGTRAP,0.92616993
AHCTF1,0.99118704
AHCYL1,0.94464415
AHDC1,0.9990061
AIDA,0.9979771
AIM1L,0.9921605
AIM2,0.2613201
AJAP1,0.9103384
AK2,0.6653978
AK4,0.23845232
AK5,0.86130553
AKIRIN1,0.056082547
AKNAD1,0.99691224
AKR1A1,0.3268223
AKR7A2,0.94780684
AKR7A3,0.010956832
AKR7L,0.6415572
AKT3,0.20230433
ALDH4A1,0.44462094
ALDH9A1,0.7060365
ALG14,0.121774115
ALG6,0.5733404
ALPL,0.9808621
ALX3,0.76032674
AMIGO1,0.36626354
AMPD1,0.9985171
AMPD2,0.8306296
AMY2A,0.9972893
AMY2B,0.63817066
ANGEL2,0.57756424
ANGPTL1,0.4217343
ANGPTL3,0.8471965
ANGPTL7,0.30988353
ANKRD13C,0.5123746
ANKRD34A,0.3651892
ANKRD35,0.7858129
ANKRD45,0.69713515
ANP32E,0.8134696
ANXA9,0.5148041
AP4B1,0.3428426
APCS,0.43697968
APH1A,0.7525035
APITD1,0.008378647
APOA1BP,0.78430074
APOA2,0.8064797
APOBEC4,0.016558185
AQP10,0.26424608
ARF1,0.806277
ARHGAP29,0.99484164
ARHGAP30,0.82123286
ARHGEF10L,0.9765934
ARHGEF11,0.9870744
ARHGEF16,0.08553258
ARHGEF19,0.6212878
ARHGEF2,0.903014
ARID1A,1.0
ARID4B,0.999962
ARL8A,0.39219844
ARNT,0.91280055
ARPC5,0.61302984
ARTN,0.006537456
ARV1,0.7486349
ASAP3,0.6907192
ASB17,0.8749726
ASH1L,0.99999666
ASPM,0.99999607
ASTN1,0.99360365
ATAD3A,0.7505599
ATAD3B,0.5558121
ATAD3C,0.040692266
ATF3,0.65684325
ATF6,0.8147627
ATG4C,0.95733273
ATP13A2,0.72719
ATP1A1,0.99514765
ATP1A2,0.99774724
ATP1A4,0.9748464
ATP1B1,0.72421634
ATP2B4,0.8440949
ATP5F1,0.7778529
ATP6V0B,0.327358
ATP6V1G3,0.045106266
