Hugo_Symbol,Score
AADACL3,0.32298222
AADACL4,0.03287993
ABCA4,0.99171853
ABCB10,0.80331075
ABCD3,0.9336504
ABL2,0.9997185
ACADM,0.9572098
ACAP3,0.20055296
ACBD6,0.16930702
ACOT11,0.25586447
ACOT7,0.9085621
ACP6,0.9999198
ACTA1,0.99200726
ACTL8,0.438441
ACTN2,0.87255657
ACTRT2,0.9826052
ADAM15,0.593103
ADAM30,0.18699686
ADAMTS4,0.8161853
ADAMTSL4,0.77434677
ADAR,0.778902
ADCK3,0.36276364
ADCY10,0.967138
ADIPOR1,0.22989543
ADORA1,0.08103412
ADORA3,0.47428453
ADPRHL2,0.3555753
ADSS,0.6435008
AGBL4,0.3369205
AGL,0.9821377
AGMAT,0.71218175
AGRN,0.7773112
AGT,0.35478166
AGTRAP,0.82842326
AHCTF1,0.96340585
AHCYL1,0.99904734
AHDC1,0.964719
AIDA,0.95451814
AIM1L,0.9803976
AIM2,0.8992474
AJAP1,0.7056202
AK5,0.96128803
AKIRIN1,0.050267335
AKNAD1,0.8612058
AKR1A1,0.9839244
AKR7A2,0.9489457
AKR7L,0.0049408847
AKT3,0.22126338
ALDH4A1,0.37409467
ALDH9A1,0.8572684
ALG6,0.1195704
ALPL,0.5228413
ALX3,0.87485635
AMIGO1,0.7065562
AMPD1,0.8953637
AMPD2,0.64005184
AMY2A,0.9993082
AMY2B,0.6302341
ANGEL2,0.7989709
ANGPTL1,0.33282524
ANGPTL3,0.9839564
ANGPTL7,0.18487705
ANKRD13C,0.42320287
ANKRD34A,0.9405834
ANKRD35,0.6978454
ANKRD45,0.5759215
ANP32E,0.42568395
ANXA9,0.3945429
AP4B1,0.27043235
APCS,0.26526633
APH1A,0.505886
APITD1,0.104438245
APOA1BP,0.13690953
APOBEC4,0.46704784
AQP10,0.99952865
ARF1,0.79173905
ARHGAP29,0.97635627
ARHGAP30,0.85808957
ARHGEF10L,0.99885356
ARHGEF11,0.96788335
ARHGEF16,0.20339093
ARHGEF19,0.9925855
ARHGEF2,0.96756524
ARID1A,1.0
ARID4B,0.8730823
ARL8A,0.8245873
ARNT,0.70677346
ARPC5,0.2544424
ARV1,0.15741815
ASAP3,0.26197836
ASB17,0.82095224
ASH1L,0.99374855
ASPM,0.999995
ASTN1,0.99999535
ATAD3A,0.6246814
ATAD3B,0.12022911
ATAD3C,0.12693976
ATF3,0.44781417
ATF6,0.47317186
ATG4C,0.5362929
ATP13A2,0.94370854
ATP1A1,0.86257535
ATP1A2,0.99898845
ATP1A4,0.9953465
ATP1B1,0.4460893
ATP2B4,0.7582022
ATP6V0B,0.17216398
ATP6V1G3,0.30620828
ATP8B2,0.8043711
ATPAF1,0.1805213
ATXN7L2,0.9992293
AVPR1B,0.9854864
AXDND1,0.9158573
B3GALNT2,0.30703607
B3GALT2,0.34619576
B3GALT6,0.25684428
B4GALT2,0.848384
B4GALT3,0.59992176
BAI2,0.99650335
BARHL2,0.61116886
BATF3,0.48255682
