Hugo_Symbol,Score
A3GALT2,0.02604168
AADACL3,0.45499185
AADACL4,0.304263
ABCA4,0.60734755
ABCB10,0.8095539
ABCD3,0.96437275
ABL2,0.96397555
ACBD3,0.82606906
ACOT11,0.45166045
ACP6,0.1240531
ACTL8,0.6797022
ACTRT2,0.5519482
ADAM30,0.31955555
ADAMTS4,0.5163458
ADAMTSL4,0.84901536
ADCK3,0.51457965
ADCY10,0.9975189
AGL,0.8812997
AGRN,0.88608104
AHCTF1,0.9967836
AHDC1,0.99833626
AIDA,0.9773122
AIM2,0.1676756
AK5,0.36886898
AKR1A1,0.6413477
AMPD1,0.89824647
AMPD2,0.9918548
AMY2A,0.81507933
AMY2B,0.9719006
ANGEL2,0.4602319
ANGPTL1,0.97972256
ANKRD35,0.9867942
ANP32E,0.5548966
AP4B1,0.40680546
APH1A,0.6594617
APITD1,0.2090695
AQP10,0.99595475
ARHGAP30,0.7375245
ARHGEF10L,0.8586878
ARHGEF11,0.88157284
ARHGEF16,0.47193366
ARHGEF19,0.040631376
ARID1A,0.98234105
ARID4B,0.7927181
ASB17,0.38789663
ASH1L,0.98499584
ASPM,0.95595866
ATAD3B,0.45757827
ATAD3C,0.07130659
ATP13A2,0.7439163
ATP1A1,0.89090514
ATP1A2,0.99877816
ATP1A4,0.7516514
ATP6V1G3,0.0431228
AURKAIP1,0.8271377
AVPR1B,0.8387147
AXDND1,0.6062914
B4GALT2,0.48955548
BAI2,0.77519095
BCAN,0.24660282
BCAR3,0.9585945
BCL9,0.72801113
BLZF1,0.7128836
BPNT1,0.5375223
BRDT,0.37071335
BSDC1,0.98384064
BSND,0.46554747
C1QC,0.05770938
C1orf100,0.62974966
C1orf110,0.17589153
C1orf112,0.07026972
C1orf116,0.49328417
C1orf141,0.056750234
C1orf177,0.42556402
C1orf198,0.92373425
C1orf50,0.022987083
C1orf86,0.33592433
C4BPA,0.956456
C8A,0.28253692
C8B,0.6938312
CACHD1,0.9916072
CACNA1S,0.82042056
CACYBP,0.24680078
CADM3,0.01755381
CAMSAP2,0.9557075
CAMTA1,0.9998147
CASQ2,0.7852124
CASZ1,0.858303
CATSPER4,0.57240236
CCDC17,0.46328288
CCDC18,0.9858876
CCDC27,0.96046764
CCT3,0.9639675
CD101,0.49175897
CD1B,0.57736045
CD1D,0.49378487
CD1E,0.46826428
CD2,0.99744946
CD244,0.8616161
CD34,0.77488935
CD46,0.2808422
CD53,0.27465114
CD55,0.67521065
CD58,0.1897988
CD84,0.20706543
CDA,0.67595136
