Hugo_Symbol,Score
A3GALT2,0.15544744
AADACL4,0.83404976
ABCA4,0.9876468
ABCB10,0.9132792
ABCD3,0.99677104
ABL2,0.97006273
ACADM,0.9778917
ACAP3,0.638442
ACBD3,0.959682
ACOT11,0.21190862
ACOT7,0.33386368
ACP6,0.9968676
ACTA1,0.93191004
ACTL8,0.18222931
ACTN2,0.8760435
ACTRT2,0.7755205
ADAM15,0.8107464
ADAM30,0.6502192
ADAMTS4,0.88152874
ADAMTSL4,0.8948201
ADAR,0.9292582
ADCK3,0.55174875
ADCY10,0.9997967
ADIPOR1,0.9028877
ADORA1,0.23978552
ADORA3,0.53729737
ADPRHL2,0.26226825
ADSS,0.90827614
AGBL4,0.99930835
AGL,0.9984012
AGMAT,0.67279327
AGRN,0.99834585
AGT,0.6553255
AGTRAP,0.8581479
AHCTF1,0.9992656
AHCYL1,0.9948967
AHDC1,0.99813795
AIDA,0.9998975
AIM1L,0.9750285
AIM2,0.29636458
AJAP1,0.97966194
AK2,0.7147102
AK4,0.047541946
AK5,0.97949594
AKNAD1,0.99880564
AKR7A2,0.37223288
AKR7A3,0.14743513
AKR7L,0.07938571
AKT3,0.6901939
ALDH4A1,0.8320029
ALDH9A1,0.70682436
ALG14,0.05026521
ALG6,0.3021252
ALPL,0.6566625
AMIGO1,0.96727115
AMPD1,0.995793
AMPD2,0.97962475
AMY2A,0.9919773
AMY2B,0.9630946
ANGEL2,0.98102516
ANGPTL1,0.99100924
ANGPTL3,0.6182754
ANGPTL7,0.18337351
ANKRD13C,0.84660906
ANKRD34A,0.51362514
ANKRD35,0.8821694
ANKRD45,0.20440665
ANKRD65,0.116663195
ANP32E,0.9347554
ANXA9,0.49975467
AP4B1,0.95009446
APCS,0.68289864
APH1A,0.7929204
APOA1BP,0.8539116
APOA2,0.90806526
AQP10,0.9652422
ARF1,0.834722
ARHGAP29,0.9924522
ARHGAP30,0.96702075
ARHGEF10L,0.8558514
ARHGEF11,0.99668944
ARHGEF16,0.053773366
ARHGEF19,0.9241873
ARHGEF2,0.99561065
ARID1A,0.99999213
ARID4B,0.8793737
ARL8A,0.9253176
ARNT,0.8503347
ARV1,0.59506166
ASAP3,0.7053437
ASB17,0.34976774
ASH1L,0.9999783
ASPM,0.9999665
ASTN1,0.9757568
ATAD3A,0.60619694
ATAD3B,0.5105663
ATAD3C,0.4084176
ATF3,0.9532429
ATF6,0.85244197
ATG4C,0.9996598
ATP13A2,0.93153733
ATP1A1,0.9989318
ATP1A2,0.9976387
ATP1A4,0.9494518
ATP1B1,0.91095644
ATP2B4,0.9409229
ATP5F1,0.5772947
ATP6V0B,0.12425608
ATP6V1G3,0.6382151
ATP8B2,0.9613494
ATPAF1,0.9900572
ATXN7L2,0.9866312
AUNIP,0.07403842
AVPR1B,0.917547
AXDND1,0.9978002
B3GALNT2,0.89476615
B3GALT2,0.84429777
B4GALT2,0.9524996
B4GALT3,0.9733473
BAI2,0.97694916
BARHL2,0.7598602
BATF3,0.7725069
BCAN,0.8540414
BCAR3,0.8741181
BCAS2,0.86663544
BCL9,0.93269783
BEND5,0.47253314
BEST4,0.9574922
BGLAP,0.9656984
BLZF1,0.9967456
BMP8B,0.21016096
BNIPL,0.9016237
BOLA1,0.3539671
BPNT1,0.89129883
BRDT,0.8953429
BROX,0.9974935
BSDC1,0.9961349
BSND,0.5387083
BTBD19,0.48299438
BTBD8,0.98470163
BTF3L4,0.7451451
C1QA,0.16114983
C1QB,0.90852356
C1QC,0.03671301
C1orf100,0.7919577
C1orf101,0.84659153
C1orf105,0.03756415
C1orf106,0.7719063
C1orf109,0.6477999
C1orf110,0.5422542
C1orf111,0.23296557
C1orf112,0.7164985
CCDC181,0.39470223
C1orf116,0.8036413
C1orf127,0.99569535
C1orf131,0.4003773
C1orf141,0.8694687
C1orf146,0.03465521
C1orf159,0.32511336
C1orf162,0.0037772774
C1orf167,0.84027344
C1orf168,0.9569268
C1orf174,0.07379239
C1orf177,0.43232054
C1orf185,0.29864976
C1orf186,0.00845855
C1orf189,0.8931096
C1orf194,0.38012612
C1orf198,0.7715281
C1orf210,0.99183273
C1orf216,0.19006307
C1orf226,0.9396089
C1orf228,0.0552038
C1orf27,0.32104906
C1orf35,0.43490595
C1orf43,0.8451959
C1orf50,0.06074597
C1orf52,0.6929609
C1orf53,0.9717391
C1orf56,0.0040534907
C1orf64,0.009180377
C1orf68,0.91632867
C1orf74,0.043883953
C1orf87,0.058815345
C1orf94,0.9162756
C1orf95,0.6428994
C2CD4D,0.9778087
C4BPA,0.6366811
C4BPB,0.7665692
C8A,0.17291242
C8B,0.9892482
CA14,0.63497204
