Hugo_Symbol,Score
AADACL3,0.56689584
ABCA4,0.5827462
ACBD6,0.41990906
ACOT11,0.92999965
ACP6,0.90124553
ACTL8,0.67576176
ADAM30,0.47359785
ADCY10,0.9950362
AGRN,0.91752636
AHCTF1,0.7856052
AK5,0.6725722
AKR7A2,0.21042514
ALDH9A1,0.50232494
ALG6,0.19532935
ALPL,0.79318434
AMPD1,0.9738546
AMPD2,0.83334905
AMY2B,0.99955386
ANGEL2,0.50262535
ANKRD13C,0.96060425
ANKRD35,0.7839948
AP4B1,0.30246326
ARHGAP30,0.89807856
ARHGEF10L,0.8395928
ARHGEF11,0.776861
ARHGEF2,0.8177714
ARID1A,0.9845806
ASH1L,0.8865547
ASPM,0.9914573
ASTN1,0.78976697
ATAD3B,0.34755436
ATAD3C,0.19355133
ATP13A2,0.7083726
ATP1A2,0.9451128
ATP1A4,0.93613786
AXDND1,0.99701226
B3GALNT2,0.9712615
B4GALT3,0.99988794
BARHL2,0.53703624
BCAN,0.84362066
BCAR3,0.8132536
BCL9,0.7536931
BEST4,0.83415365
BGLAP,0.57406074
BMP8A,0.25607026
BNIPL,0.5461266
BRDT,0.2917129
BSDC1,0.95518386
C1QA,0.8466166
C1orf101,0.81411016
C1orf105,0.58115035
CCDC181,0.35352907
C1orf21,0.2934885
C1orf27,0.64042175
C1orf52,0.54189765
C1orf53,0.7894337
C1orf86,0.41841388
C4BPA,0.42188603
C4BPB,0.5367926
C8A,0.29343772
C8B,0.54838353
CACNA1S,0.9804628
CAMTA1,0.9719081
CAPN8,0.4882606
CAPN9,0.9920139
CASZ1,0.9233949
CCDC18,0.9425233
CCDC23,0.23933569
CCDC27,0.8405273
CCDC30,0.68478364
CCT3,0.8814888
CD1A,0.057649285
CD1C,0.4243356
CD1E,0.7245211
CD48,0.12734367
CD58,0.7553336
CD84,0.5249297
CDCP2,0.6045132
CDK11B,0.7922475
CELA2A,0.9746345
CELF3,0.7374548
CELSR2,0.9034196
CENPF,0.9073106
CEP350,0.8634482
CERS2,0.7737313
CFH,0.31072152
CFHR4,0.21050486
CGN,0.7507147
CHD5,0.93427444
CHTOP,0.5311595
CLCA2,0.06442459
CLCNKA,0.4440573
CLIC4,0.94352573
CNIH3,0.2832251
CNIH4,0.3869787
CNST,0.88780034
CNTN2,0.5389511
COG2,0.7978374
COL16A1,0.988977
COL24A1,0.84889114
COX20,0.19875436
CR1,0.98585516
CR2,0.99600405
CRB1,0.50739837
CRNN,0.30144876
CROCC,0.9692412
CRP,0.36622745
CRTC2,0.62628466
CSMD2,0.8791826
CTPS1,0.8767531
CTRC,0.28107485
CTSE,0.65040696
CTSK,0.84065634
CYP4A11,0.5889626
CYR61,0.4071442
DAB1,0.76751745
DBT,0.6868895
DCST2,0.66868407
DDI2,0.44722298
DDR2,0.25793278
DDX20,0.9307944
DEDD,0.17442344
DENND4B,0.61778337
DIEXF,0.9999273
DNAH14,0.92648745
DNAJC11,0.63147694
DNAJC6,0.9201874
DNAJC8,0.71463907
DNM3,0.93545496
DOCK7,0.99999416
DPT,0.5087324
DPYD,0.9962245
DRAXIN,0.81036454
DUSP27,0.785783
DVL1,0.7668712
ECHDC2,0.10591022
ECM1,0.92377615
EDEM3,0.32879263
EFCAB7,0.3137497
EFHD2,0.3951689
AGO4,0.88143176
EIF4G3,0.7962262
ELF3,0.81802386
ELTD1,0.95107317
EPHA8,0.70672166
EPHB2,0.9957898
EPHX1,0.38576928
EPRS,0.8984561
ETV3L,0.6502739
F11R,0.6314642
F13B,0.3488923
F5,0.9997583
FAF1,0.9965849
FAM129A,0.81083053
FAM151A,0.62064666
FAM189B,0.54414296
FAM46B,0.7801134
BRINP2,0.4804756
BRINP3,0.7059461
FAM71A,0.9967894
FAM78B,0.23068756
FBXO42,0.8451581
FCER1A,0.12948647
FCGR2A,0.45915404
FCGR2B,0.53113854
FCGR3A,0.28318587
FCRL1,0.5160223
FCRL2,0.20358475
FCRL3,0.69091487
FCRL5,0.96253556
FDPS,0.4359304
FGR,0.84163076
FLG,0.98246014
FLG2,0.8493377
FMN2,0.9925263
FMO2,0.986722
FMO5,0.17147672
FMO6P,0.38059333
FMOD,0.57923
FOXD3,0.10264991
FOXJ3,0.37423754
FPGT,0.14950617
FRRS1,0.39670897
GABRD,0.5914448
GBA,0.13441572
GBP2,0.35532326
GBP4,0.38352355
GBP5,0.49631184
GBP7,0.46026468
GDAP2,0.09425687
GJA8,0.2391926
GLIS1,0.8190347
GLUL,0.94604975
GOLPH3L,0.88188773
GPBP1L1,0.46132413
GPR137B,0.46240407
GPR161,0.6423934
GPSM2,0.41382536
GREM2,0.33713493
GRIK3,0.8878179
GTF2B,0.9986318
H6PD,0.5775977
HEATR1,0.9905239
HHIPL2,0.7302238
HIPK1,0.6478078
HIST2H2BE,0.8131947
HIVEP3,0.9925263
HMCN1,1.0
HMGCS2,0.84326464
HOOK1,0.9977119
HORMAD1,0.8938451
HRNR,0.99908113
HSD11B1,0.30011058
HSD3B1,0.30158195
HSD3B2,0.5868381
HSPG2,0.9047471
HTR6,0.34010863
IARS2,0.96914077
IBA57,0.37585017
ID3,0.5721018
IFNLR1,0.46990588
IGFN1,0.8904584
IGSF3,0.9245473
IL12RB2,0.5876832
IL23R,0.24766868
IL6R,0.3739202
INTS3,0.97978187
IPO13,0.55327344
IQGAP3,0.6626484
IRF2BP2,0.9636511
IRF6,1.0
ISG20L2,0.18179952
ITGA10,0.6345633
ITLN1,0.12180656
IVL,0.6437867
JAK1,0.99571544
JUN,0.99997187
KANK4,0.6128294
KAZN,0.26416075
KCNA10,0.21540964
KCNA3,0.13560323
KCNC4,0.9713897
KCNH1,0.69211894
KCNT2,0.99776745
KCTD3,0.99876094
KDM4A,0.9779253
KDM5B,0.98857695
KHDRBS1,0.8638211
KIAA0319L,0.5437505
KIAA0907,0.8872175
KIAA1614,0.40593103
KIF14,0.7522669
KIF17,0.6887883
KIF1B,0.99596524
KIF21B,0.9816616
KIFAP3,0.8223945
KLF17,0.31685153
KLHDC7A,0.7270856
KLHL21,0.31563208
KPRP,0.4670537
L1TD1,0.7786623
LAMB3,0.4498107
LAMC1,0.76207316
LAMC2,0.7085767
LCE1A,0.43735376
LCE1B,0.4916839
LCE2B,0.1045622
LCE2C,0.11122075
LCE6A,0.9999989
LHX8,0.76763123
LMOD1,0.9946233
LPHN2,0.9999213
LPPR5,0.07260785
LRIF1,0.9991418
LRIG2,0.75425035
LRP8,0.82226306
LRRC38,0.4626292
LRRC40,0.9777295
LRRC42,0.97196746
LRRC8B,0.8061934
LRRC8C,0.9997929
LRRIQ3,0.9451273
LRRN2,0.16670397
LY9,0.20781246
LYST,0.8756529
MAB21L3,0.32941
MACF1,0.99999094
MAGI3,0.79280937
MAN1C1,0.98397726
MAP1LC3C,0.42111406
MAP3K6,0.7450965
MAP7D1,0.83447474
MARK1,0.98119235
MASP2,0.2943874
MAST2,0.9942268
MECR,0.20883489
MED8,0.87692916
MEGF6,0.6213374
METTL13,0.6866231
MORN1,0.14497714
MOV10,1.0
MR1,0.35881367
MROH7,0.64640766
MST1L,0.09290045
MT1HL1,0.32407516
MTHFR,0.7423418
MUC1,0.2521862
MYBPH,0.5297973
MYOC,0.99770194
MYOM3,0.74331284
NADK,0.5391057
NAV1,0.82848305
NBPF1,0.27495155
NDUFS5,0.9135322
NEGR1,0.26438048
NGF,0.20674999
NID1,0.891515
NIPAL3,0.63279855
NIT1,0.89920926
NMNAT1,0.91677225
NPHP4,0.6482833
NRD1,0.80715907
NTRK1,1.0
NUP133,0.999706
OBSCN,0.9984754
OLFML2B,0.6646173
OLFML3,0.3225699
OR10J3,0.39671487
OR10K2,0.1568014
OR10T2,0.27319652
OR10Z1,0.817577
OR11L1,0.37486923
OR13G1,0.6881941
OR14C36,0.36953503
OR14K1,0.2820214
OR1C1,0.32391447
OR2B11,0.45904946
OR2G2,0.070880495
OR2G3,0.39678705
OR2G6,0.76875156
OR2L8,0.9666442
OR2M3,0.8853314
OR2M4,0.1880199
OR2M5,0.10022074
OR2T1,0.41299874
OR2T11,0.5649674
OR2T12,0.5343012
OR2T2,0.6025698
OR2T33,0.9392742
OR2T4,0.9474974
OR2T5,0.30781755
OR2T8,0.59459543
OR6K3,0.36659545
OR6N1,0.16399737
ORC1,0.51269305
OXCT2,0.17381006
PABPC4,0.98803
PADI1,0.63844603
PADI2,0.997468
PADI3,0.7923675
PADI4,0.882462
PALMD,0.34483057
PAPPA2,0.8586654
PAQR7,0.16191605
PCNXL2,0.88214916
PCSK9,0.931686
PDE4B,0.39448157
PDE4DIP,0.7859294
PDZK1,0.3348881
PEX11B,0.24698274
PGLYRP3,0.71263164
PHTF1,0.1870838
PIGC,0.5986963
PIK3CD,0.6850266
PIK3R3,0.8735882
PIP5K1A,0.75017965
PKLR,0.88115466
PLA2G2D,0.31984547
PLCH2,0.9577028
PLD5,0.8586784
PLEKHA6,0.79591817
PLEKHG5,0.88726866
PLEKHM2,0.8311831
PLXNA2,0.80276436
PM20D1,0.21391144
POGK,0.9569433
POGZ,0.98060155
POMGNT1,0.7910329
PPCS,0.128063
PPIAL4G,0.3619106
PPP1R12B,0.7004899
PPP1R15B,0.97309506
PRAMEF11,0.12349279
PRAMEF12,0.93960446
PRAMEF2,0.99930954
PRAMEF4,0.40861997
PRDM16,0.99955434
PRDM2,0.7628599
PRG4,0.93154746
PROX1,0.6641121
PRRC2C,0.84606963
PSRC1,0.29765734
PTCH2,0.4898651
PTCHD2,0.99858737
PTGFRN,0.69428694
