Hugo_Symbol,Score
AADACL4,0.41150334
ABCA4,0.62431365
ABCB10,0.8504207
ABL2,0.83912766
ACBD3,0.8953751
ACOT11,0.61124647
ACTL8,0.9835802
ACTRT2,0.4798698
ADAM15,0.8922154
ADAM30,0.9935773
ADAMTSL4,0.8756798
ADAR,0.7453499
ADCK3,0.31684896
ADCY10,0.90178007
ADIPOR1,0.59876525
AGL,0.836019
AGMAT,0.6972975
AGRN,0.7531785
AGT,0.34417436
AHCTF1,0.9880288
AHCYL1,0.83383876
AHDC1,0.98741454
AIM1L,0.9890465
AJAP1,0.7359581
AKNAD1,0.96737456
AKR7L,0.19556035
ALDH4A1,0.6290835
ALG14,0.53818434
ALG6,0.7966944
AMIGO1,0.33421803
AMPD1,0.64651304
AMPD2,0.75556475
AMY2B,0.117905624
ANGPTL1,0.2704277
ANKRD13C,0.53971785
ANKRD34A,0.4998305
ANXA9,0.9087721
AP4B1,0.24916291
APOBEC4,0.10662558
AQP10,0.36603174
ARHGAP29,0.7711925
ARHGAP30,0.9940597
ARHGEF10L,0.7582894
ARHGEF16,0.20983878
ARHGEF19,0.50333667
ARHGEF2,0.85654503
ARID1A,1.0
ARID4B,0.99908614
ARNT,0.651595
ASAP3,0.93246347
ASB17,0.56216544
ASH1L,0.9431399
ASPM,0.99962306
ASTN1,0.7403897
ATAD3B,0.5050692
ATAD3C,0.29380915
ATP1A2,0.9987154
ATP6V1G3,0.2345027
ATP8B2,0.5247614
AURKAIP1,0.15931219
AXDND1,0.4038063
BCAN,0.599358
BCL2L15,0.0981263
BCL9,0.6506866
BSDC1,0.64685124
BTBD8,0.9909005
C1orf101,0.16009039
CCDC181,0.24772114
C1orf131,0.88251644
C1orf158,0.37335888
C1orf168,0.6832253
C1orf174,0.2544301
C1orf87,0.12678559
C4BPA,0.51144993
C4BPB,0.6860039
C8A,0.16205303
C8B,0.5886991
CA14,0.41159153
CACHD1,0.96449316
CACNA1S,0.64435023
CALML6,0.10601452
CAMSAP2,0.68150854
CAMTA1,0.998565
CAPN9,0.9892476
CASQ2,0.9943878
CASZ1,0.86869645
CCDC30,0.73906744
CD1A,0.26832792
CD1B,0.40916795
CD1E,0.24662668
CD244,0.6709742
CD46,0.3029672
CD58,0.41928336
CDC14A,0.25684315
CDC20,0.80173504
CDC42BPA,0.98284733
CDC7,0.996801
CDC73,0.98390436
CDKN2C,0.99994147
CELF3,0.7157818
CELSR2,0.989316
CENPF,0.98905385
CEP104,0.98266405
CEP170,0.98129874
CEP350,0.83890384
CEPT1,0.25052732
CFH,0.68309766
CFHR3,0.853532
CFHR4,0.26810846
CFHR5,0.3240942
CHD5,0.9995153
CHIA,0.3485459
CHRM3,0.8315246
CLCA1,0.5529877
CLCA2,0.2619732
CLCA4,0.5599545
CLCNKA,0.8661759
CLCNKB,0.54392374
CLDN19,0.25407413
CLSPN,0.82560563
CLSTN1,0.65136105
CNST,0.37460268
CNTN2,0.21037483
COA6,0.18527088
COG2,0.4589334
COL16A1,0.9949609
COL24A1,0.85798246
COL9A2,0.9525747
COLGALT2,0.4356978
COPA,0.79946846
COX20,1.2749227e-05
CR1,0.9926468
CR1L,0.6286746
CR2,0.7360076
CRB1,0.5700901
CRCT1,0.28236902
CRNN,0.04354677
CROCC,0.9912537
CRTC2,0.3577127
CSDE1,0.9638218
CSMD2,0.9265334
CYB5RL,0.2995244
CYP4A11,0.050056886
CYP4A22,0.95800304
CYP4B1,0.5008165
CYP4Z1,0.8379989
DARS2,0.6051801
DBT,0.98860246
DCLRE1B,0.8323745
DCST1,0.61814797
DCST2,0.91269827
DDR2,0.30397198
DENND1B,0.61086696
DENND2C,0.983818
DENND2D,0.99607533
DENND4B,0.39157245
DEPDC1,0.777819
DHCR24,0.38645482
DHDDS,0.41928542
DIEXF,0.93175757
DIRAS3,0.32840237
DISP1,0.69890416
DLGAP3,0.23357323
DMBX1,0.40436792
DMRTB1,0.2656589
DNAJC11,0.85590166
DNAJC16,0.47913614
DNAJC6,0.97381556
DNASE2B,0.8489867
DOCK7,0.9984804
DPT,0.6116904
DPYD,0.8969357
DSTYK,0.7412783
DUSP27,0.4289414
E2F2,0.6955254
ECHDC2,0.26794934
ECM1,0.5418712
EDARADD,0.21419382
EDEM3,0.5316668
EDN2,0.3329375
EFNA3,0.43691227
EIF2D,0.70420694
EIF3I,0.9568583
EIF4G3,0.9851555
ELF3,0.46634763
ELK4,0.8381299
ELTD1,0.97973984
ENAH,0.703185
EPHA10,0.91055155
EPHA8,0.7373874
EPHB2,0.57671314
EPRS,0.8583188
ERI3,0.43338394
ESPN,0.34324178
ESRRG,0.89064986
ETV3,0.8497145
EVI5,0.7969908
EXTL1,0.81987834
EXTL2,0.21216302
EYA3,0.96940047
F13B,0.113194555
F5,0.9355165
FAM129A,0.56237066
FAM132A,0.2480747
FAM167B,0.6633432
FAM212B,0.2021184
FAM46C,0.9953094
BRINP2,0.14154734
BRINP3,0.1854304
FAM71A,0.3659342
FAM73A,0.7865882
FAM78B,0.18841386
FAM89A,0.81473327
FASLG,0.767427
FBXO42,0.9171863
FCER1A,0.01912268
FCGR1A,0.425714
FCRL1,0.08840013
FCRL2,0.107143395
FCRL3,0.2743916
FCRL5,0.4865362
FCRLA,0.22801791
FLAD1,0.5964173
FLG,0.9939055
FLG2,0.7565455
FLVCR1,0.22551493
FMN2,0.9935197
FMO1,0.2709603
FMO3,0.27249575
FMO4,0.42273766
FOXD3,0.7208517
FPGT,0.26246935
FPGT-TNNI3K,0.45552635
FRRS1,0.99890673
FUBP1,1.0
FUCA1,0.58580285
GABRD,0.37515298
GBP3,0.63871634
GBP4,0.1202331
GBP5,0.54314816
GDAP2,0.8711943
GFI1,0.6752289
GGPS1,0.82575035
GJA8,0.18762067
GJB4,0.31146884
GLIS1,0.6189208
GNAI3,0.99934965
GNPAT,0.28855565
GPA33,0.19116028
GPATCH3,0.3099944
GPBP1L1,0.4579517
GPR137B,0.37076414
GPR157,0.7047142
GPR25,0.14620773
GPR37L1,0.94076186
GRHL3,0.82079625
H3F3A,0.75571656
HAO2,0.9796601
HCN3,0.73739076
HEATR1,0.7435475
HENMT1,0.74932945
HFM1,0.99927825
HHAT,0.20634332
HHIPL2,0.673878
HIPK1,0.53488725
HIVEP3,0.98249876
HMCN1,0.99974746
HMGCS2,0.77862954
HNRNPCL1,0.21382992
HNRNPU,0.98919654
HOOK1,0.996761
HPCAL4,0.7986166
HRNR,0.7632508
HSD3B1,0.63952917
HSPB7,0.49122003
HSPG2,0.9994684
HTR1D,0.49003044
HTR6,0.4928429
IARS2,0.56791896
IBA57,0.7327146
ICMT,0.6595723
IFI16,0.39863843
IGFN1,0.8514023
IGSF3,0.40016156
IGSF8,0.8263154
IGSF9,0.5852376
IKBKE,0.7927646
IL10,0.69548
IL12RB2,0.50946534
IL22RA1,0.07525245
IL23R,0.75955844
IL6R,0.4110134
INADL,0.948906
INPP5B,0.36901662
INSL5,0.88060397
INSRR,0.6246325
INTS3,0.78687584
INTS7,0.95435816
IPO13,0.8610946
IPO9,0.82546383
IPP,0.16576435
IQGAP3,0.990879
IRF6,0.7889656
ITGA10,0.7020079
ITLN1,0.3982485
JMJD4,0.9109531
JTB,0.26109108
KANK4,0.99582726
KCNA10,0.7269299
KCNA2,0.27716002
KCNAB2,0.93230355
KCNH1,0.5624472
KCNJ9,0.5479575
KCNK2,0.80402976
KCNQ4,0.75647044
KCNT2,0.99816567
KDM1A,0.9999926
KDM4A,0.7709288
KDM5B,0.8940515
KIAA0754,0.6125697
KIAA0907,0.87748396
KIAA1324,0.90550095
KIAA1522,0.9450978
KIAA1614,0.41511878
KIF1B,0.6841943
KIF21B,0.8852912
KIF26B,1.0
KIF2C,0.39155248
KIFAP3,0.8952924
KIRREL,0.66987115
KISS1,0.09617713
KLF17,0.14134614
KLHDC7A,0.11795935
KLHDC8A,0.29284245
KLHL17,0.61874187
KMO,0.51994383
KPRP,0.33852428
L1TD1,0.30688456
LAD1,0.90933263
LAMB3,0.6331487
LAMC1,0.69120777
LAMC2,0.7106465
LAPTM5,0.6061981
LBR,0.51069605
LCE2A,0.50560945
LCE2B,0.11197921
LCE3A,0.06725027
LCE3C,0.18570486
LCE3E,0.23323986
LCE5A,0.9663842
LCK,0.7277406
LDLRAP1,0.6412092
LEFTY2,0.18013296
LGALS8,0.7888922
LGR6,0.51617813
LHX8,0.66547674
LMNA,0.88189125
LMX1A,0.19185744
LPAR3,0.46877012
LPHN2,0.93755287
LPPR4,0.00032587326
LPPR5,0.44771037
LRIF1,0.9593524
LRIG2,0.5978205
LRP8,0.59731275
LRRC39,0.63359356
LRRC41,0.9885738
LRRC52,0.27933115
LRRC7,0.89590186
LRRC8B,0.99897885
LRRC8D,0.8271319
LRRN2,0.30837476
LY9,0.8979444
LYST,0.99456114
MACF1,0.9923098
MAEL,0.4038779
MAGI3,0.9816275
MAN1C1,0.5797767
MAP10,0.10215954
MAP3K6,0.6281923
MAPKAPK2,0.7980684
MARC2,0.20402244
MARCKSL1,0.796686
MARK1,0.9896701
MAST2,0.9984565
MDM4,0.54729617
MEGF6,0.63349205
MFN2,0.9602194
MIA3,0.79263616
MIB2,0.45818368
MKNK1,0.8050018
MMEL1,0.999553
MNDA,0.090812705
MPZ,0.6246724
MROH7,0.48441884
MROH9,0.056275398
MRPS21,0.537562
MSTO1,0.48464388
MTHFR,0.92486656
MTOR,0.9999474
MUC1,0.32419398
MYCBP,0.79882437
MYOC,0.9469666
MYOM3,0.7335196
MYSM1,0.2455626
NAV1,0.73754835
NBPF1,0.11764957
NBPF3,0.096822806
NBPF9,0.7171478
NCF2,0.9599695
NCMAP,0.46721497
NECAP2,0.9119514
NEGR1,0.99141496
NFASC,0.6909476
NID1,0.67892295
NLRP3,0.93557453
NMNAT1,0.9727454
NOC2L,0.56622076
NOS1AP,0.76142347
NOTCH2,0.99996424
NPHS2,0.61126405
NPR1,0.53437746
NR5A2,0.35602546
NRAS,1.0
NRD1,0.8250793
NSL1,0.80904454
NT5C1A,0.18438938
NTNG1,0.92357385
NTRK1,1.0
NUP133,0.9185715
NUP210L,0.79537743
OBSCN,0.9999957
ODF2L,0.98717016
OLFM3,0.5661685
OLFML2B,0.4351213
OMA1,0.9278158
OPRD1,0.51271415
OR10J3,0.52161753
OR10J5,0.18007515
OR10K1,0.14945535
OR10R2,0.3883004
OR10X1,0.44124413
OR10Z1,0.16986726
OR11L1,0.31050488
OR13G1,0.7253178
OR14A16,0.87865424
OR14C36,0.094731726
OR14I1,0.12994738
OR14K1,0.04842618
OR1C1,0.26224798
OR2B11,0.4226157
OR2C3,0.47501618
OR2G2,0.441113
OR2G6,0.4583113
OR2L2,0.22174099
OR2L3,0.6312175
OR2L8,0.25391388
OR2M2,0.43239197
OR2M3,0.945676
OR2M5,0.77096254
OR2M7,0.23049946
OR2T10,0.27173087
OR2T11,0.46180335
OR2T12,0.08052247
OR2T2,0.2115671
OR2T27,0.19806851
OR2T3,0.6332806
OR2T33,0.4476015
OR2T34,0.32227582
OR2T4,0.89827967
OR2T6,0.4820936
OR2T8,0.20306695
OR2W3,0.3056572
OR6F1,0.78585047
OR6K2,0.08060808
OR6K3,0.19137946
OR6N2,0.3128747
OR6Y1,0.09119065
OTUD7B,0.5628402
OVGP1,0.31359726
PABPC4,0.9703214
PADI2,0.9609131
