Hugo_Symbol,Score
ABCA4,0.95862883
ACOT11,0.4123621
ACTL8,0.5846434
ACTN2,0.69356775
ADAR,0.62202823
ADSS,0.8924872
AIDA,0.7281699
AKR7A2,0.6996807
ALG6,0.4222641
ANKRD13C,0.2816401
ANKRD34A,0.3903833
ARHGEF11,0.77336234
ARID1A,0.8879322
ARNT,0.60513985
ATP1A1,0.9342573
ATP1A2,0.9693058
ATP1B1,0.6355371
ATP2B4,0.69295144
ATP8B2,0.8426604
AURKAIP1,0.46511748
B4GALT2,0.4486005
BCAN,0.4318045
BCAR3,0.61867213
BCL9,0.99836844
BLZF1,0.6828037
C1QA,0.6342101
CCDC181,0.5565056
C1orf141,0.072090566
C1orf162,0.16330966
C1orf216,0.38971218
C1orf27,0.42950603
C1orf56,0.40654022
C1orf74,0.29267728
C4BPB,0.52111894
CACNA1S,0.34455392
CADM3,0.10793043
CAMTA1,0.5991588
CATSPER4,0.5378396
CCDC18,0.9992336
CCDC24,0.33221352
CD164L2,0.38558897
CD5L,0.12172613
CDC14A,0.41357666
CDC42BPA,0.8296891
CENPF,0.6249836
CENPL,0.5527516
CFHR2,0.095474005
CNST,0.51962316
CPSF3L,0.57126886
CR1L,0.2883467
CREB3L4,0.6504584
CROCC,0.82559305
CSDE1,0.7303086
CSF3R,0.592771
CSMD2,0.99219453
CTSK,0.6275727
CTTNBP2NL,0.016279096
DCST1,0.47865406
DCST2,0.77918726
DDR2,0.3312131
DDX20,0.9006782
DDX59,0.014095359
DENND2C,0.5411856
DEPDC1,0.31545785
DISP1,0.40810952
DPT,0.252984
EFCAB7,0.8627472
EIF2B3,0.5256302
AGO3,0.6553001
AGO4,0.84112495
ELTD1,0.9933728
EPB41,0.59856397
EPHA10,0.88938713
EPRS,0.8584749
ERI3,0.23841073
ERMAP,0.37041745
EXTL2,0.9792545
F13B,0.00031165493
FAAH,0.055234235
BRINP3,0.46350142
FAM71A,0.8247193
FBXO44,0.47961816
FBXO6,0.999974
FCAMR,0.8351536
FH,0.7565632
FLG,0.48756197
FLG2,0.68987346
FMN2,0.9972677
FRRS1,0.2831611
GALNT2,0.95604694
GBP1,0.34027267
GCLM,0.0050343126
GJA4,0.26644388
GJB3,0.5255176
GMEB1,0.99551374
GNB1,0.9848216
GNPAT,0.5577738
GPATCH2,0.5526071
GPR137B,0.40141234
GPR88,0.13208824
GREM2,0.14875539
HEATR1,0.9982986
HFE2,0.14288083
HIAT1,0.4086788
HIVEP3,0.9971238
HMCN1,0.9999728
HPCA,0.5088174
