Hugo_Symbol,Score
ABCA4,0.47424763
ABL2,0.8078685
ACOT7,0.6726914
ACTA1,0.8018686
ADAM15,0.6883833
ADAMTSL4,0.80031264
ADAR,0.94104123
AGL,0.6769389
AGRN,0.99975294
AJAP1,0.6922697
AKT3,0.24644369
ALX3,0.737522
AMPD2,0.77238184
AMY2A,0.70235264
ANGPTL1,0.6188225
ANGPTL7,0.3909809
ANKRD35,0.73006773
ARHGAP30,0.45864487
ARHGEF10L,0.79267704
ARHGEF2,0.8006846
ASH1L,0.92790127
ATAD3A,0.6106883
ATP1A1,0.9126508
ATP1A2,0.92013574
ATP1A4,0.81841314
ATP2B4,0.83326775
ATP8B2,0.7555664
ATPAF1,0.4257785
ATXN7L2,0.2970401
BAI2,0.7854585
BCAN,0.62467796
BCAR3,0.5808386
BCL9,0.73703754
BRDT,0.25911394
C1orf101,0.5573115
C1orf112,0.62698555
C1orf127,0.62529725
C1orf141,0.21784946
C1orf210,0.7677541
C4BPA,0.34582627
CACHD1,0.8515979
CACNA1S,0.59188443
CAPN9,0.24061674
CASZ1,0.8479803
CATSPER4,0.65478575
CCBL2,0.14918658
CCDC24,0.5960788
CCDC27,0.62721944
CCDC30,0.34602898
CD101,0.4738096
CD160,0.11803632
CD5L,0.06401741
CD84,0.49963415
CDC42,0.87974924
CDC7,0.746156
CDK11A,0.66229284
CDKN2C,0.718812
CELSR2,0.8720737
CENPF,0.74806607
CEP350,0.8318973
CFHR5,0.9711322
CGN,0.52373403
CHD5,0.9987294
CLCA4,0.16862288
CLSTN1,0.9745637
CNKSR1,0.99928755
CNR2,0.50556654
CNST,0.5309476
COL16A1,0.75644976
COL8A2,0.40648967
COL9A2,0.6289246
COX20,0.87184054
CR1,0.8449113
CRB1,0.435259
CRP,0.28955805
CRTC2,0.9422654
CSDE1,0.83060753
CSF3R,0.6639292
CSMD2,0.86306065
CTBS,0.18750755
CTSS,0.54257333
DAB1,0.61698306
DAP3,0.7837654
DBT,0.6859117
DCLRE1B,0.89156514
DCST2,0.69384843
DEGS1,0.6075137
DENND4B,0.45724183
DHCR24,0.2623486
DIO1,0.15785378
DISC1,0.9998282
DISP1,0.67773485
DLGAP3,0.3238178
DMRTB1,0.48106042
DNAJC11,0.5754431
DNAJC16,0.81644404
DNALI1,0.32461762
DOCK7,0.9999962
DSTYK,0.8674027
DUSP27,0.30154914
ECHDC2,0.19841014
EDEM3,0.24953116
EFCAB14,0.66019446
EFCAB7,0.8038189
AGO1,0.8659026
ELOVL1,0.20380084
ELTD1,0.96537745
EPRS,0.9167902
ESPN,0.37527162
EXOSC10,0.90386397
EYA3,0.37967667
FAM131C,0.45750174
FCGR2B,0.8605841
FCRL2,0.86034596
FCRL5,0.9999999
FGGY,0.16605608
FGR,0.55687433
FH,0.7098396
FHL3,0.9962387
FLG,0.6425789
FLG2,0.9644342
FMO3,0.9845056
FNDC7,0.29648888
FOXD2,0.8277475
FPGT-TNNI3K,0.4421328
FRRS1,0.4006921
GBP2,0.51078725
GBP5,0.48065394
GFI1,0.55148226
GNG5,0.27825096
GNPAT,0.86687446
GPR89A,0.13742201
GRHL3,0.80161047
GUCA2B,0.16298893
HEATR1,0.99795353
HEYL,0.46572727
HFM1,0.033405703
HHIPL2,0.35153878
HIPK1,0.59063804
HIST2H2AC,0.8679217
HIST2H3D,0.10450711
HIST3H2A,0.77368987
HIVEP3,0.61760414
HLX,0.642649
HMCN1,1.0
HNRNPCL1,0.45207208
HPDL,0.70165014
HSPG2,0.952173
ICMT,0.89161724
IFI16,0.38988078
IFI44L,0.7872345
IGFN1,0.8655259
IGSF3,0.40094444
IL12RB2,0.5857895
IL23R,0.3079377
ILDR2,0.14752185
INADL,0.7045297
INSRR,0.35632476
INTS3,0.80097383
IPO9,0.9422802
ITGA10,0.5495061
JAK1,0.9955224
JUN,0.99762684
KANK4,0.9939579
KCND3,1.0
KCNH1,0.22152384
KCNJ10,0.8856379
KCNJ9,0.89550716
KCNK1,0.7338557
KCNN3,0.90551835
KCTD3,0.998355
KIAA0754,0.6825185
KIAA1522,0.6925802
KIF14,0.7927193
KIF1B,0.99996424
KIF21B,0.7466326
KLHDC7A,0.64920914
KTI12,0.61888164
L1TD1,0.35467753
LAMC1,0.5728817
LAMC2,0.6188561
LAMTOR5,0.7751095
LCE1C,0.038336445
LEMD1,0.19649932
LEPR,0.52707404
LMOD1,0.4330232
LPHN2,0.8569924
LRRC42,0.6139511
LRRC7,0.5986758
LRRIQ3,0.94312817
LY9,0.5504911
LYPLAL1,0.52235657
LYST,0.8108666
MACF1,0.953983
MAP3K6,0.6129039
MARC1,0.48021436
MEGF6,0.5252396
MFSD4,0.9962366
MIA3,0.9517368
MIB2,0.42910162
MORN1,0.47696608
MOV10,1.0
MTF1,0.3788361
MTF2,0.5830832
MTMR11,0.63168544
MTR,0.7788968
MUTYH,0.40184698
MYOM3,0.86062765
NASP,0.7753655
NBPF10,0.36964932
NFIA,0.6921788
NGF,0.102522075
NIPAL3,0.40538895
NLRP3,0.9713079
NOL9,0.5336978
NPR1,0.6363111
NRAS,0.9998932
NUDT17,0.10384
NUP133,0.9280028
NUP210L,0.99423695
OBSCN,0.9795139
OR10X1,0.6301013
OR10Z1,0.82444245
OR14C36,0.44854277
OR2G6,0.5497439
OR2L3,0.6246182
OR2M3,0.684205
OR2M5,0.71342087
OR2T27,0.15432212
OR2T33,0.755935
OR2T34,0.60115284
OR2T4,0.9040669
OR6K2,0.30961797
ORC1,0.45755902
OSBPL9,0.89411455
OTUD7B,0.79434794
OVGP1,0.2174232
PADI1,0.27831444
PALMD,0.9999981
PAQR6,0.46648747
PCNXL2,0.96005785
PDE4B,0.5164941
PDE4DIP,0.7656707
PEX10,0.24585144
PGBD2,0.97684366
PGBD5,0.88474596
PHGDH,0.8504475
PI4KB,0.48885238
PIAS3,0.85776186
PIK3CD,0.4776161
PINK1,0.60452634
PKLR,0.96936125
PKN2,0.7254436
PLA2G2A,0.24149789
PLA2G5,0.2926585
PLD5,0.29193017
PLEKHM2,0.81903636
POGZ,0.9268581
PRDM16,0.81545085
PRDX1,0.7562785
PRDX6,0.78717244
PRPF38A,0.94425684
PRPF38B,0.83085287
PRRC2C,0.82075083
PRSS38,0.589242
PTCHD2,0.837149
PTGER3,0.74010277
PTPN22,0.6258662
PVRL4,0.9948726
RALGPS2,0.6604892
RAP1A,0.99999905
RAP1GAP,0.62614703
RBBP4,0.937806
RBM15,0.997494
RC3H1,0.5181088
RCC1,0.69047594
RERE,0.9625793
RFX5,0.8470445
RGL1,0.70359594
RGS21,0.24958365
RIMS3,0.99303824
RNF19B,0.65199745
RNF2,0.9999845
RPTN,0.9427472
RUSC1,0.77841103
RYR2,0.884499
S100A6,0.4371221
S100A7,0.754187
S100PBP,0.31519482
S1PR1,0.58272666
SDC3,0.8059054
SELENBP1,0.6180341
SETDB1,0.96069103
SH2D2A,0.88994443
SH3D21,0.2950906
SIKE1,0.81332976
SLAMF1,0.78038937
SLAMF8,0.10036135
SLC1A7,0.21929418
SLC25A33,0.8690343
SLC26A9,0.5167966
SLC27A3,0.5969745
SLC41A1,0.26654732
SLC50A1,0.96158767
SLC6A9,0.2222369
SMG7,0.9891857
SNAP47,0.32983187
SNX7,0.66852146
SOAT1,0.989146
SPAG17,0.9999987
SPEN,0.87756336
SPOCD1,0.5934239
SPTA1,0.96033895
STXBP3,0.5953005
SZT2,0.8837347
TARBP1,0.83948916
TAS1R2,0.8390458
TAS1R3,0.4052079
TDRD5,0.97892135
THBS3,0.76471716
TIE1,0.3779077
TMEM53,0.37188473
TMEM54,0.40535566
TNFRSF1B,0.5795045
TNFSF4,0.3900762
TNR,0.6960739
TP73,0.9298299
TPM3,0.71012735
TPR,0.90735376
TPRG1L,0.98492426
TRAF3IP3,0.5619727
TRIM11,0.8891907
TRIM33,0.8028437
TRIM46,0.5107571
TRIT1,0.6356393
TROVE2,0.95808315
TTF2,0.800934
TTLL7,0.14022699
UBE2U,0.8275407
UBR4,0.96227163
USH2A,0.9997191
USP24,0.88960135
USP48,0.9932146
VAMP3,0.6245638
VANGL1,0.48543495
VCAM1,0.98564214
VPS13D,0.9904631
WDR47,0.99785787
WDTC1,0.7281185
WNT4,0.3207113
WNT9A,0.16468883
XPR1,0.51237863
ZBTB40,0.6313802
ZBTB8OS,0.42369974
ZC3H11A,0.5466398
ZC3H12A,0.7651718
ZMYM4,0.8876642
ZBTB18,0.2826334
ZNF644,0.55130076
ZNF687,0.93325186
ZNF692,0.6773639
ZSCAN20,0.74549854
ACER1,0.13958015
ACTL9,0.25801718
AKAP8,0.66838324
AKAP8L,0.9977671
AKT2,0.78447944
ALKBH6,0.34910005
ANGPTL4,0.7127801
ANGPTL6,0.9942139
ANKLE1,0.54207927
ANKRD24,0.4753927
ANO8,0.79637486
AP3D1,0.45973337
APC2,0.9957404
ARHGEF18,0.63573766
ARID3A,0.6249338
ARRDC2,0.19382462
ARRDC5,0.2062056
ASPDH,0.49564877
ATP4A,0.860549
ATP8B3,0.44052923
B3GNT3,0.9990453
BBC3,0.27937573
BCL2L12,0.7684926
BSG,0.8729177
