Hugo_Symbol,Score
ACOT11,0.41121432
ADAMTS4,0.8097415
ADCK3,0.97434765
AGRN,0.7846509
AK2,0.82073873
AKT3,0.2252562
ALDH9A1,0.6503121
ANKRD34A,0.24602932
ANKRD35,0.5691174
AP4B1,0.3155754
ARHGAP29,0.8491814
ARHGAP30,0.87363416
ARHGEF2,0.7933928
ASH1L,0.9953648
ASPM,0.7726393
ASTN1,0.31102246
ATP1A4,0.56977236
AUNIP,0.6911445
AXDND1,0.3029105
BCAN,0.62946165
BCL9,0.61121243
C1orf141,0.05130013
C1orf177,0.30354553
C1orf27,0.45678034
C1orf94,0.8140772
CAPN2,0.79559356
CAPZA1,0.8162035
CCDC30,0.5442492
CCNL2,0.7871983
CDKN2C,0.5721871
CELA3A,0.4041379
CELSR2,0.8132587
CEP85,0.4849891
CERS2,0.61469316
CFHR5,0.16399461
CHD5,0.99228036
CHI3L1,0.59568477
CLCA1,0.2574471
CLCNKB,0.57946086
CLSTN1,0.9245583
COL16A1,0.5679445
COL24A1,0.65849876
COL8A2,0.43855208
CR1,0.98813707
CR2,0.6666147
CTSS,0.9074047
CYP4X1,0.6132461
DCLRE1B,0.9550855
DEDD,0.71995014
DENND4B,0.6033764
DIEXF,0.9411435
DISC1,0.8256871
DISP1,0.593331
DLGAP3,0.2971335
DNAH14,0.6458608
DNALI1,0.5616639
DOCK7,0.8128997
EGLN1,0.6185491
AGO1,0.7852242
EIF4G3,0.4482297
ELTD1,0.9800709
EPHB2,0.7190395
ESPN,0.23783086
EXOC8,0.56804603
F11R,0.12864657
FAM110D,0.60562956
FAM189B,0.7330256
FAM46C,0.6342657
FAM78B,0.095276915
FCRL3,0.97152877
FCRL5,0.16065578
FLG,0.99389815
FMN2,0.833714
FRRS1,0.6037973
GALNT2,0.9295413
GBP2,0.880912
GBP5,0.37471864
GJA8,0.21671112
GJB4,0.79103893
GPATCH2,0.6841604
GPR88,0.11121858
GREM2,0.045893326
GRIK3,0.8204556
HCN3,0.79352707
HDAC1,0.9999987
HIST2H2AB,0.53758913
HNRNPR,0.9724913
HRNR,0.7575269
IFI44L,0.55932593
IGFN1,0.791674
IGSF21,0.54486513
IKBKE,0.99987507
IL23R,0.3098368
IPO9,0.9956352
ITLN2,0.15054893
ITPKB,0.30729502
KCNH1,0.5228429
KCNQ4,0.6615982
KIAA1614,0.24944925
KIF21B,0.51749426
LAMC2,0.36598375
LAX1,0.17268656
LCE5A,0.20937045
LMO4,0.99576557
LRRC7,0.49462274
LUZP1,0.98401016
MACF1,0.8993871
MAGI3,0.91164654
MAN1C1,0.869757
MIXL1,0.1481916
MSH4,0.67734367
MTOR,0.99855644
MUC1,0.22401644
NBPF1,0.30686998
NCF2,0.43933466
NCSTN,0.7043602
NEK2,0.80344063
NES,0.6838241
NPR1,0.8057535
NRAS,0.9994825
NVL,0.55272067
OBSCN,0.9559805
OR10K1,0.12059717
OR2C3,0.38307232
OR2M7,0.23936976
OR2T2,0.7519085
OR2T4,0.7635559
OTUD7B,0.9984478
PADI4,0.79449576
PAPPA2,0.96459264
PAQR6,0.20084536
PEAR1,0.95302665
PER3,0.7827338
PEX10,0.3776597
PGM1,0.79752296
PINK1,0.7760952
PLA2G4A,0.86100966
PLEKHA6,0.549471
PLEKHG5,0.6046993
PPIAL4G,0.28752956
PPP1R15B,0.7645078
PROX1,0.6472074
PRRC2C,0.8805928
PTPN14,0.951354
PTPRU,0.9438128
RFWD2,0.8159877
RGS18,0.14265145
RGS5,0.11672813
RORC,0.86384547
RPRD2,0.97890353
RRNAD1,0.29634452
RYR2,0.9694174
S100A7L2,0.10503926
S100A9,0.68403953
SELE,0.08703475
SELENBP1,0.70303947
SELP,0.70908576
COA7,0.7123928
SEPN1,0.7908708
SERINC2,0.57909125
SETDB1,1.0
SGIP1,0.5450075
SIPA1L2,0.5074849
SLC25A24,0.36786836
SLC5A9,0.8830068
SLC6A17,0.51734185
SLC9A1,0.8603981
SOAT1,0.49022585
SPAG17,0.3194109
SPRTN,0.9371919
SPTA1,0.8799593
SRRM1,0.88279223
SSU72,0.7151817
STIL,0.43454775
SYTL1,0.8780731
TAF1A,0.54254913
TAS1R2,0.9629916
TCHH,0.97513866
TCHHL1,0.4844326
TESK2,0.5454407
TGFB2,0.32240275
THEM5,0.87350035
THRAP3,0.9978701
TMCC2,0.6941347
TNR,0.71571285
TOMM40L,0.3485047
TRMT13,0.9984925
TRMT1L,0.6320729
TUFT1,0.7337907
TXNIP,0.48244408
UBAP2L,0.6974119
UCHL5,0.9983255
USH2A,0.95288783
USP24,0.96188635
VANGL2,0.98441005
VAV3,0.7789845
VPS13D,0.8854762
VWA5B1,0.25974336
WDTC1,0.7826768
ZDHHC18,0.7162901
ZNF687,0.95955694
ZZZ3,0.5970449
ACTL9,0.15741265
ACTN4,0.988284
ADAT3,0.20468211
AKAP8,0.6196098
ANKLE1,0.45018265
ANKRD27,0.85251665
AP1M2,0.80533427
APC2,0.7764605
ARHGAP35,0.78095496
ARHGEF18,0.613096
ATP13A1,0.8809547
AXL,0.57699347
BRSK1,0.8825453
CACTIN,0.2866651
CAMSAP3,0.78380114
CATSPERD,0.19468804
CCDC151,0.1781297
CD33,0.33501437
CEACAM1,0.9358472
CIC,0.9979905
CIRBP,0.7915194
CNOT3,0.9965096
CYP2S1,0.40403944
CYP4F2,0.31908935
DENND1C,0.7733452
DOCK6,0.7349403
DPF1,0.027561009
DYRK1B,0.70735455
EMC10,0.5263146
EMR1,0.33669207
EMR2,0.55388635
EPS15L1,0.590242
FBL,0.96330386
FBN3,0.99997365
FBXW9,0.4325573
FCGRT,0.4639849
FCHO1,0.7203545
GIPC3,0.6138536
GNG7,0.4943237
GPR32,0.29524064
GRIN3B,0.28656232
GTF2F1,0.797925
GZMM,0.58614874
HNRNPUL1,0.92699003
HOOK2,0.44760126
IRF2BP1,0.7441064
KDM4B,0.39533642
KIAA0355,0.78559196
KPTN,0.6892226
LENG8,0.71367097
LILRA3,0.7341062
LIM2,0.33959526
LPAR2,0.26992914
LPPR3,0.60660267
LRFN1,0.34543547
MAP2K2,0.9847615
MAP2K7,0.99656963
MATK,0.72356755
MAU2,0.64978826
MEGF8,0.99998784
KMT2B,0.98910964
MRI1,0.4476542
MUC16,0.9888314
NACC1,0.4310506
NCAN,0.68623227
NDUFS7,0.64799315
NFKBID,0.70402867
NLRP4,0.68546426
NLRP7,0.9607896
