Hugo_Symbol,Score
AADACL3,0.087188
AADACL4,0.99805486
ABCA4,0.998106
ABCD3,0.8288557
ABL2,0.995837
ACAP3,0.23111914
ACOT11,0.047498435
ACP6,0.010999334
ACTA1,0.91458505
ACTL8,0.17632441
ACTN2,0.62475
ACTRT2,0.97048116
ADAM15,0.6900718
ADAMTS4,0.8747639
ADAMTSL4,0.9925915
ADAR,0.74487376
ADCK3,0.96324337
ADCY10,0.9999906
ADORA1,0.07073915
ADSS,0.9703352
AGBL4,0.99205506
AGL,0.99944
AGMAT,0.9907898
AGRN,0.8450439
AGT,0.73876405
AHCTF1,0.8237013
AHDC1,0.9984674
AIM1L,0.9907646
AIM2,0.12276333
AJAP1,0.55473197
AK4,0.05391484
AK5,0.8584759
AKNAD1,0.9998908
AKR7A3,0.048512813
AKT3,0.44499126
ALDH4A1,0.9749361
ALG14,0.025444185
ALPL,0.73873746
ALX3,0.9701399
AMIGO1,0.086763345
AMPD1,0.9969592
AMPD2,0.91810423
AMY2A,0.9799708
AMY2B,0.037184965
ANGEL2,0.1911478
ANGPTL1,0.657835
ANKRD13C,0.34440887
ANKRD34A,0.24152553
ANKRD35,0.4997644
ANKRD45,0.033806026
AP4B1,0.118934184
APCS,0.034582093
APOA1BP,0.15399185
AQP10,0.0676952
ARHGAP29,0.93940955
ARHGAP30,0.40005028
ARHGEF10L,0.9867163
ARHGEF11,0.999218
ARHGEF16,0.006409843
ARHGEF19,0.85419965
ARID1A,1.0
ARID4B,0.98952043
ASAP3,0.39184538
ASH1L,0.99998343
ASPM,0.99999917
ASTN1,0.9775749
ATAD3A,0.28321418
ATAD3B,0.5975229
ATAD3C,0.08068537
ATF6,0.57834584
ATG4C,0.04562838
ATP13A2,0.5519949
ATP1A1,0.99841297
ATP1A2,0.9719685
ATP1A4,0.9702377
ATP2B4,0.7706323
ATP8B2,0.99652267
ATXN7L2,0.7190911
AVPR1B,0.7991844
AXDND1,0.878413
B3GALNT2,0.130607
B3GALT2,0.8773527
BAI2,0.9585988
BCAN,0.43127924
BCAR3,0.56937253
BCAS2,0.9985252
BCL9,0.99999714
BEND5,0.24999025
BMP8A,0.0474797
BNIPL,0.08957583
BOLA1,0.026836535
BPNT1,0.4647574
BSDC1,0.5497921
BSND,0.7747359
C1QA,0.94917345
C1QB,0.2548222
C1QC,0.019669408
C1orf101,0.7750785
CCDC181,0.5579872
C1orf115,0.06399625
C1orf116,0.99845266
C1orf127,0.91421974
C1orf141,0.15476505
C1orf146,0.007119278
C1orf159,0.020691363
C1orf167,0.17263846
C1orf177,0.05660719
C1orf186,0.056148823
C1orf21,0.08564075
C1orf228,0.053527255
C1orf35,0.3450824
C1orf50,0.0038525003
C1orf52,0.065634646
C1orf74,0.05383646
C1orf87,0.015439753
C1orf94,0.8904536
C1orf95,0.5812725
C2CD4D,0.021831144
C8A,0.99626994
C8B,0.7025895
CA6,0.028811458
CACHD1,0.998451
CACNA1S,0.8482613
CADM3,0.2648765
CAMSAP2,0.9847884
CAMTA1,0.9931892
CAP1,0.9668393
CAPN2,0.82115954
CAPN8,0.12923716
CAPN9,0.9834712
CASP9,0.37977913
CASQ1,0.08208255
CASQ2,0.7843144
CASZ1,0.993954
CATSPER4,0.39407623
CC2D1B,0.6638284
CCDC17,0.1506671
CCDC18,0.9959026
CCDC27,0.43290555
CCDC28B,0.06399915
CCDC30,0.98954403
CCNL2,0.6031844
CCSAP,0.2892738
CCT3,0.974724
CD101,0.037837114
CD1A,0.0064827297
CD1B,0.3102396
CD1C,0.7708373
CD1D,0.10119882
CD1E,0.38166818
CD34,0.22838362
CD48,0.3055832
CD52,0.003681934
CD53,0.5415112
CD58,0.99999905
CD5L,0.006642478
CD84,0.23349075
CDC14A,0.9008239
CDC20,0.8061201
CDC42BPA,0.9996159
CDC73,0.9995989
CDCP2,0.8710586
CDK11A,0.73725015
CDK11B,0.9529238
CELA2A,0.16499817
CELA2B,0.00034640808
CELA3B,0.022494614
CELF3,0.7974519
CELSR2,0.99797446
CENPF,0.99495727
CEP170,0.9994696
CEP350,0.9995523
CEP85,0.35168746
CERS2,0.7002148
CFH,0.9970482
CFHR1,0.013168422
CFHR2,0.010219631
CFHR3,0.016013768
CFHR4,0.4698845
CFHR5,0.072580084
CGN,0.619126
CHD1L,0.9375538
CHD5,0.99611986
CHI3L1,0.04295172
CHI3L2,0.032526556
CHIA,0.21932878
CHIT1,0.115520716
CHRM3,0.99788123
CHRNB2,0.84793884
CHTOP,0.2429319
CLCA1,0.52729034
CLCA2,0.98427874
CLCA4,0.9976967
CLCC1,0.11744468
CLCN6,0.8562781
CLCNKA,0.7573157
CLCNKB,0.7037874
CLDN19,0.018525138
CLK2,0.594703
CLSPN,0.99549013
CLSTN1,0.99964523
CNKSR1,0.9947606
CNST,0.66174036
CNTN2,0.3727859
COG2,0.45654833
COL16A1,0.65950155
COL24A1,0.96025246
COL9A2,0.9914165
COLGALT2,0.0721536
COPA,0.92160165
CPSF3L,0.51051116
CPT2,0.28911746
CR1,0.9994261
CR1L,0.13127758
CR2,0.46886367
CRB1,0.32917726
CREB3L4,0.26871467
CRNN,0.037765928
CROCC,0.9994099
CRP,0.0032530709
CRTC2,0.10978326
CRYZ,0.19057247
CSDE1,0.99372053
CSF1,0.09590267
CSF3R,0.8053651
CSMD2,0.9999993
CTRC,0.57187384
CTSK,0.26902154
CTSS,0.11246589
CYB5R1,0.07227066
CYB5RL,0.16905329
CYP2J2,0.10210775
CYP4A11,0.021414805
CYP4A22,0.07671755
CYP4B1,0.22333327
CYP4X1,0.14492273
CYP4Z1,0.37706646
DAB1,0.99528
DAP3,0.36414516
DARS2,0.54787266
DBT,0.93721914
DCAF6,0.98039526
DCDC2B,0.98649096
DCST1,0.75804454
DCST2,0.54628795
DDAH1,0.99938834
DDR2,0.4234486
DDX20,0.863867
DEDD,0.54493237
DEGS1,0.06803455
DENND1B,0.07223097
DENND2C,0.9793683
DENND2D,0.4789484
DENND4B,0.990785
DEPDC1,0.1891331
DFFA,0.18687335
DHX9,0.9999386
DIRAS3,0.048312232
DISP1,0.9109107
DLGAP3,0.97739875
DMAP1,0.5403359
DMBX1,0.110345386
DMRTB1,0.051287316
DNAH14,0.99994195
DNAJC6,0.9647867
DNALI1,0.9432868
