Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AADACL3,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.018074821,0.056746532,6.341740227,7.0,1224.0,0.25,0.0,0.0,0.625,0.0,1.0,0.0,0.125,1.0,1.235100448,0.125,0.0,1.666666667,2.0,0.164934851,1.0,0.31377471,0.677464711,17.14990586,454.0,0.02278783,0.0,0.0,-1.3638462,0.07713926,0.21625,0.000241982,-3.892,0.10116571,0.492530294,0.037112817,0.0
AADACL4,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.018074821,0.056746532,6.341740227,10.0,1224.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.947442759,1.412771033,0.396727273,0.0,11.0,11.0,0.760456274,1.0,0.799360512,0.978371888,17.14990586,454.0,0.02278783,0.0,0.0,-4.7257144,1.6716931,0.31466668,0.00058941,-17.326666,4.0175512,0.492530294,0.037112817,0.0
ABCA4,2.0,0.0,0.0,0.0,25.0,2.0,0.0,14.0,0.0,0.0,0.018074821,0.056746532,6.341740227,35.0,6822.0,0.325581395,0.046511628,0.0,0.581395349,0.0,1.0,0.046511628,0.0,0.957142132,0.717432133,0.494883721,0.0,1.666666667,1.933333333,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,-1.743038,0.59604533,0.5619608,0.004855081,-5.9414286,1.4297676,0.918794324,0.001597229,0.0
ABCD3,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.018074821,0.056746532,6.341740227,5.0,1980.0,0.125,0.0,0.0,0.625,0.0,1.0,0.25,0.0,0.916666667,0.499308686,0.688,0.0,2.5,3.5,0.460193281,1.0,0.034878449,0.151926552,18.81072099,348.0,-0.007712561,0.000162277,50.0,-0.18000007,0.4558353,2.8316665,0.35854497,-4.6975,0.31642427,0.115509277,0.000367454,0.0
ABL2,0.0,0.0,1.0,0.0,10.0,1.0,0.0,6.0,0.0,0.0,0.018074821,0.056746532,6.341740227,15.0,3549.0,0.333333333,0.055555556,0.0,0.555555556,0.0,1.0,0.0,0.055555556,1.0,0.514828158,0.404277778,0.0,1.428571429,1.714285714,0.238435861,1.0,0.412541254,0.777813147,18.3253933,301.0,0.005576853,0.000133221,35.0,0.34096774,0.17413289,1.4534783,0.096612965,-2.8575,0.28505991,0.397465776,0.030156776,0.0
ACAP3,1.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,0.018074821,0.056746532,6.341740227,9.0,2505.0,0.333333333,0.083333333,0.083333333,0.333333333,0.0,1.0,0.166666667,0.0,0.814038036,0.773072109,0.496166667,0.0,0.8,1.6,1.0,1.0,0.741289844,0.963205024,20.73397936,273.0,0.02773012,2.24e-08,2.0,0.447850457,0.861815566,2.851627275,0.867648915,-3.214004789,0.526158653,0.492530294,0.037112817,0.0
ACOT11,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.018074821,0.056746532,6.341740227,5.0,1824.0,0.333333333,0.166666667,0.166666667,0.333333333,0.0,1.0,0.0,0.0,0.871049064,1.109506682,0.421833333,0.0,0.666666667,1.333333333,0.956937799,1.0,0.259403372,0.609434762,19.39207777,415.0,0.01756964,7.68e-08,4.0,0.026363638,0.016627455,1.054,0.010119299,-0.83,0.0057988,0.693645386,0.029099784,0.0
ACP6,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.018074821,0.056746532,6.341740227,4.0,1287.0,0.0,0.0,0.0,0.8,0.0,1.0,0.2,0.0,1.0,0.874425676,0.5848,0.0,4.0,5.0,0.360490267,1.0,0.055862801,0.21701897,19.29705234,446.7517215,0.019788641,3e-06,10.0,0.21625,0.001325982,0.402,0.0011582,-0.093333336,2.43e-05,0.056989028,9.31e-05,0.0
ACTA1,1.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.018074821,0.056746532,6.341740227,15.0,1134.0,0.235294118,0.0,0.0,0.647058824,0.0,1.0,0.117647059,0.0,0.971217583,0.30851504,0.648823529,0.0,2.2,2.6,0.616522811,1.0,0.242072137,0.585456187,17.89300046,361.0,0.02946144,0.00107713,109.0,0.973,0.8312567,4.1157894,0.9477463,-4.4554546,0.19288646,1.15328919,0.074639889,0.0
ACTL8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.018074821,0.056746532,6.341740227,6.0,1101.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.86498168,0.105,0.0,0.75,0.75,0.138217001,1.0,0.223613596,0.55855003,17.93135099,416.0,0.02650356,0.0,1.0,-0.7883333,0.21351597,2.296,0.2400673,-2.9914286,0.09549947,0.492530294,0.037112817,0.0
