Hugo_Symbol,Score
A3GALT2,0.5013707
AADACL4,0.9518019
ABCA4,0.4092411
ACOT11,0.016033841
ACTA1,0.99616987
ACTN2,0.95130485
ACTRT2,0.53476655
ADAMTSL4,0.7866468
ADAR,0.9124612
ADCK3,0.27043027
ADCY10,0.9997677
ADIPOR1,0.10192865
ADORA1,0.6587743
AGBL4,0.9377074
AGL,0.9355431
AGRN,0.9938584
AHCTF1,0.9926885
AHCYL1,0.89695364
AHDC1,0.9954751
AIDA,0.25855944
AIM1L,0.9774259
AJAP1,0.5844176
AK4,0.36679864
AK5,0.5400578
AKNAD1,0.974147
AKR1A1,0.6594599
AKT3,0.20166206
ALDH9A1,0.3292354
ALG14,0.5184314
ALG6,0.34182078
AMPD1,0.99992573
AMPD2,0.9814818
AMY2A,0.22536732
AMY2B,0.86660874
ANGEL2,0.55349255
ANGPTL3,0.363616
ANKRD35,0.8839517
AQP10,0.990253
ARF1,0.7290539
ARHGAP29,0.69739544
ARHGAP30,0.6878883
ARHGEF11,0.99794763
ARHGEF16,0.33471197
ARHGEF2,0.98473895
ARID1A,0.9324827
ARID4B,0.82093537
ARNT,0.66064996
ARV1,0.16249165
ASB17,0.3467815
ASH1L,0.88225794
ASPM,0.9809459
ASTN1,0.9978783
ATAD3A,0.8867409
ATAD3B,0.49302524
ATF6,0.6470605
ATP13A2,0.6891343
ATP1A1,0.9959253
ATP1A2,0.99730504
ATP1B1,0.5931073
ATP2B4,0.9672911
ATP5F1,0.6391523
ATP8B2,0.89619946
ATPAF1,0.3017157
ATXN7L2,0.1666029
AUNIP,0.19634861
AXDND1,0.8043166
B3GALT2,0.44142717
B4GALT3,0.8601997
BAI2,0.9969537
BCAN,0.5355141
BCL9,0.7182067
BEND5,0.91678834
BMP8B,0.7778078
BNIPL,0.36937028
BSDC1,0.99972826
C1QC,0.13255003
C1orf101,0.11490261
C1orf105,0.33665422
C1orf106,0.5605219
C1orf111,0.5052566
C1orf127,0.75116205
C1orf158,0.3874009
C1orf168,0.671557
C1orf198,0.9689021
C1orf27,0.60894847
C1orf68,0.38833392
C1orf74,0.056423377
C1orf94,0.96822864
C4BPA,0.2613256
C8A,0.5666831
C8B,0.50172853
CA14,0.5674886
CACHD1,0.8213478
CACNA1S,0.68624467
CACYBP,0.70635843
CAMK1G,0.34199968
CAMSAP2,0.9360117
CAMTA1,0.99754375
CAPN8,0.13689004
CAPN9,0.6762033
CAPZA1,0.7995254
CAPZB,0.70523614
CASP9,0.7999892
CASQ1,0.37402695
CASZ1,0.7424264
CC2D1B,0.39399526
CCBL2,0.39980957
CCDC163P,0.055554703
CCDC17,0.49346483
CCDC18,0.9986312
CCDC27,0.9990452
CCDC30,0.6606853
CCNL2,0.75799173
CCSAP,0.32007074
CD101,0.49624804
CD160,0.12855616
CD1A,0.73393446
CD1B,0.32104188
CD1C,0.8917796
CD1D,0.65275735
CD1E,0.9900393
CD2,0.64296925
CD244,0.4465159
CD34,0.7979763
CD46,0.99999964
CD48,0.060500734
CD5L,0.39973027
CD84,0.18022548
CDC20,0.79551697
CDC42BPA,0.99935263
CDCA8,0.9912964
CDCP2,0.12965013
CDK11A,0.61267096
CDK11B,0.85451376
CDK18,0.4178902
CELA2A,0.16354366
CELA3A,0.2478205
CELSR2,0.99667263
CENPF,0.9876018
CENPL,0.9759469
CEP104,0.64063907
CEP170,0.96377677
CEP350,0.9834252
CFH,0.7984518
CFHR2,0.15459791
CFHR4,0.5550821
CFHR5,0.7404585
CGN,0.6695127
CHD1L,0.75892395
CHD5,0.99038213
CHIA,0.97624403
CHML,0.87851983
CHRM3,0.99685943
CHRNB2,0.7041684
CLCA2,0.30996495
CLCA4,0.3664028
CLCC1,0.38233882
CLCN6,0.1816785
CLCNKA,0.4666532
CLCNKB,0.84987295
CLIC4,0.8550109
CLSPN,0.7641075
CLSTN1,0.9585747
CNST,0.77854705
CNTN2,0.89719105
COG2,0.19076805
COL16A1,0.9936558
COL24A1,0.8951619
COL9A2,0.8177614
COLGALT2,0.32394776
COPA,0.7759654
COX20,0.40089995
CPSF3L,0.69931173
CR1,0.99928194
CR1L,0.9737326
CR2,0.76574916
CRB1,0.96002
CRNN,0.20658381
CROCC,0.9815165
CRP,0.22109352
CSDE1,0.9885493
CSF3R,0.95616657
CSMD2,0.99622536
CTNNBIP1,0.19385497
CTSK,0.93404835
CTTNBP2NL,0.72578686
CYB561D1,0.15799963
CYB5R1,0.5853158
CYB5RL,0.45504498
CYP2J2,0.37893054
CYP4B1,0.09034119
CYP4X1,0.11284485
DAP3,0.14831947
DARS2,0.98734736
DBT,0.6687218
DCAF6,0.6972563
DCST1,0.64705133
DDOST,0.53574985
DDR2,0.6245249
DENND2C,0.95082736
DENND4B,0.83370763
DEPDC1,0.9366258
DFFA,0.44914252
DFFB,0.32540017
DHRS3,0.7169183
DHX9,0.99877006
DISC1,0.9976471
DLGAP3,0.561232
DMRTB1,0.4526337
DNAH14,0.99865925
DNAJC11,0.5938349
DNAJC6,0.94772524
DNALI1,0.6240365
DNASE2B,0.5772757
DNM3,0.99526167
DNTTIP2,0.42279962
DPH2,0.67045826
DPYD,0.99428385
DR1,0.3229052
DRAXIN,0.9998956
DTL,0.72012717
DUSP10,0.7256067
DUSP27,0.7519653
E2F2,0.98006713
ECE1,0.7365573
ECHDC2,0.25994155
AGO1,0.9987268
AGO4,0.9829692
EIF2D,0.6042379
ELAVL4,0.247822
ELF3,0.6044644
ELK4,0.554306
ELOVL1,0.28614128
ELTD1,0.68729186
EMC1,0.6275598
ENAH,0.4729705
ENO1,0.9870451
EPB41,0.5047139
EPHA10,0.9923901
EPHA2,0.9614652
EPHA8,0.5680275
EPHB2,0.7245281
EPHX1,0.8326462
EPRS,0.8522838
EPS15,0.93695366
ERI3,0.2696272
ERO1LB,0.92957556
ESPN,0.35960272
ESRRG,0.52735806
ETV3,0.8227521
ETV3L,0.10784667
EVI5,0.9960115
EXO1,0.7439652
EXO5,0.089771315
EXOC8,0.66284233
EYA3,0.5363053
F13B,0.35393903
F5,0.9193416
FAF1,0.8203852
FAM129A,0.9705212
FAM189B,0.798761
FAM20B,0.76680946
FAM43B,0.1461156
BRINP2,0.5509645
BRINP3,0.97099304
FAM69A,0.79353166
FAM71A,0.826082
FAM73A,0.71478415
FAM78B,0.21102446
FASLG,0.772383
FBXO28,0.72047496
FBXO42,0.5119716
FBXO6,0.9999527
FCAMR,0.31027433
FCGR2B,0.88885987
FCGR3A,0.3224004
FCGR3B,0.15987143
FCRL1,0.1479646
FCRL2,0.9326042
FCRL3,0.9232923
FCRL4,0.03748849
FCRL5,0.9736651
FCRL6,0.25320762
FDPS,0.4902586
FGGY,0.98177403
FGR,0.36022756
FHAD1,0.6967368
FLAD1,0.99849045
FLG,0.9999343
FLG2,0.8610221
FLVCR1,0.14916477
FMN2,0.9988267
FMO3,0.35578248
FMO4,0.7301603
FMO6P,0.22724567
FMOD,0.16762304
FNBP1L,0.76022094
FOXD2,0.60445434
FPGT,0.11101782
FPGT-TNNI3K,0.9150232
FRRS1,0.19472362
GALE,0.3960319
GALNT2,0.9976291
GBP1,0.5107803
GBP5,0.12642615
GBP7,0.52578413
GCLM,0.5570793
GCSAML,0.8939297
GJA5,0.35200983
GJA8,0.1225869
GJB5,0.9547875
GLIS1,0.89684236
GLMN,0.5541062
GLUL,0.6875714
GMEB1,0.82322276
GNAI3,0.8132946
GNL2,0.9908921
GNPAT,0.6382867
GOLPH3L,0.7054909
GPA33,0.42160207
GPR137B,0.44639352
GPR153,0.5101159
GPR161,0.7772643
GPR37L1,0.8142352
GPR52,0.7645716
GPR88,0.10484766
GPR89A,0.32136425
GRIK3,0.9123528
GSTM5,0.66670966
GUCA2B,0.21142681
HAO2,0.074592054
HAX1,0.80666053
HCN3,0.46246806
HDGF,0.82764065
HEATR1,0.82138306
HEYL,0.5750907
HFE2,0.22582617
HFM1,0.84327126
HHAT,0.05210097
HHIPL2,0.60052615
HIPK1,0.6155999
HIST2H2AC,0.80131847
HIST2H2BE,0.7907901
HIST2H2BF,0.3943989
HIST2H3D,0.67642397
HIVEP3,0.9932052
HLX,0.6980537
HMCN1,1.0
HMGB4,0.53198856
HMGCS2,0.46734163
HNRNPCL1,0.6046384
HNRNPR,0.90751266
HNRNPU,0.98122495
HOOK1,0.9983664
HORMAD1,0.584763
HP1BP3,0.9909745
HRNR,0.9999511
HSD3B2,0.17716739
HSPA6,0.62917626
HSPB11,0.65799177
HSPB7,0.65165746
HSPG2,0.96797246
HTR1D,0.60167366
IBA57,0.7326214
ICMT,0.9124699
IER5,0.32420668
IFI16,0.69046557
IFI44,0.30317646
IFI44L,0.9981414
IGFN1,0.83503336
IGSF21,0.3850973
IGSF3,0.906379
IGSF8,0.8093902
IGSF9,0.72807515
IKBKE,0.9241854
IL10,0.46651605
IL12RB2,0.70198584
IL19,0.29232174
IL20,0.13325429
IL22RA1,0.42386374
IL23R,0.24624543
ILDR2,0.77753085
INADL,0.8591504
INSRR,0.53509444
INTS3,0.78478
INTS7,0.80639267
IPO13,0.99728537
IPP,0.53121096
IQGAP3,0.7533972
IRF2BP2,0.7630145
ITGA10,0.9403804
ITPKB,0.9707838
IVL,0.6476398
JAK1,0.91190404
KANK4,0.9984034
KAZN,0.9146914
KCNA3,0.04220976
KCNAB2,0.9571816
