Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AADACL3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1224.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.677831401,0.0,0.0,2.0,2.0,0.164934851,1.0,0.31377471,0.677464711,17.14990586,454.0,0.02278783,0.0,0.0,-1.2475,0.019156249,0.15,0.7372919,-1.7133333,0.015714332,0.439190373,0.016604492,0.0
AADACL4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1224.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.831830855,0.1865,0.0,2.0,2.0,0.760456274,1.0,0.799360512,0.978371888,17.14990586,454.0,0.02278783,0.0,0.0,-1.9174999,0.2405569,0.9,0.008977999,-4.7349997,0.3951605,0.439190373,0.016604492,0.0
ABCA4,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6822.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.75,0.831532239,0.72,0.0,2.0,4.0,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,1.1375,0.25610363,2.9733332,0.19677146,-4.37,0.0,0.953487122,9.66e-08,0.0
ABCD3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1980.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.771032457,0.516,0.0,2.0,2.0,0.460193281,1.0,0.034878449,0.151926552,18.81072099,348.0,-0.007712561,0.000162277,50.0,-3.7066665,0.2293043,4.2868648,0.7372919,-3.7066665,0.2293043,0.128226704,0.002747032,0.0
ABL2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3549.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.300152852,0.889,0.0,3.0,3.0,0.238435861,1.0,0.412541254,0.777813147,18.3253933,301.0,0.005576853,0.000133221,35.0,3.365,0.36869168,3.365,0.36869168,-4.6347637,1.111842,0.517316499,0.0049858,0.0
ACADM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1278.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.262895447,0.826,0.0,1.0,1.0,0.908265213,1.0,0.134246208,0.403823304,17.22066078,578.0,-0.01324586,8.21e-05,49.0,0.010000006,0.008978,0.68,0.7372919,-0.66,1.111842,0.017302362,0.016604492,0.0
ACTL8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1101.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.258761685,0.256,0.0,1.0,1.0,0.138217001,1.0,0.223613596,0.55855003,17.93135099,416.0,0.02650356,0.0,1.0,0.49,0.002738,0.49,0.002738,-4.6347637,1.111842,0.439190373,0.016604492,0.0
ACTN2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2685.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.257318631,0.994,0.0,1.0,2.0,0.845308538,0.997555012,0.611246944,0.911398344,18.70448356,682.0,-0.009612596,0.000246355,62.0,7.935,1.980059,16.075,3.2896128,-0.205,0.0001805,0.673128155,0.082305751,0.0
ACTRT2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1134.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.451676893,0.094,0.0,1.0,1.0,0.526038927,1.0,0.301386377,0.662857803,18.23261439,634.0,0.01910433,0.0,0.0,1.036188835,1.081038159,4.273799094,0.73685247,-4.612823731,1.106055705,0.439190373,0.016604492,0.0
ADAM15,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,2592.0,0.0,0.0,0.0,0.8,0.0,1.0,0.2,0.0,1.0,0.785263903,0.4774,0.0,4.0,5.0,0.745712155,1.0,0.417014178,0.781749398,20.69431707,214.0,0.04370952,7.29e-05,31.0,3.48,0.2173769,4.365,0.23472772,-0.059999997,8e-06,0.121317962,0.001530808,0.0
