Hugo_Symbol,Score
AADACL3,0.19454837
ABCA4,0.9998579
ABCB10,0.54160345
ABCD3,0.98958194
ABL2,0.91271585
ACAP3,0.7382033
ACBD3,0.8220037
ACOT7,0.46800092
ACP6,0.6122001
ACTA1,0.8127892
ACTL8,0.9994217
ACTN2,0.5529859
ADAM15,0.68025255
ADAM30,0.95721674
ADAMTS4,0.36557677
ADAMTSL4,0.96908116
ADAR,0.9251587
ADCK3,0.29607108
ADCY10,0.9340285
ADORA1,0.24826993
ADORA3,0.97986996
ADPRHL2,0.07105882
AGL,0.74910724
AGMAT,0.14463909
AGRN,0.9660513
AHCTF1,0.99407804
AHCYL1,0.83955693
AHDC1,0.9816042
AIM2,0.25238416
AJAP1,0.90842825
AK5,0.18985981
AKIRIN1,0.1649194
AKNAD1,0.98987764
AKR1A1,0.7286198
AKT3,0.27682638
ALDH4A1,0.69503564
ALDH9A1,0.45609832
ALG14,0.3340722
ALG6,0.83901274
ALPL,0.653807
AMIGO1,0.2627222
AMPD1,0.922071
AMPD2,0.72541976
AMY2A,0.19027188
AMY2B,0.014753802
ANGPTL1,0.31015143
ANGPTL3,0.2424608
ANGPTL7,0.99589086
ANKRD13C,0.3439842
ANKRD34A,0.45719472
ANKRD35,0.6132104
ANKRD65,0.15897417
ANP32E,0.5270184
ANXA9,0.49294266
AP4B1,0.3252517
APCS,0.11954233
APH1A,0.6669405
APOBEC4,0.0780437
AQP10,0.40215942
ARF1,0.6818582
ARHGAP29,0.99803597
ARHGAP30,0.61935997
ARHGEF10L,0.8099926
ARHGEF11,0.97660214
ARHGEF16,0.20073003
ARHGEF19,0.7133107
ARHGEF2,0.9511458
ARID1A,1.0
ARID4B,0.9337606
ARNT,0.8541157
ARPC5,0.34247816
ARV1,0.099678755
ASAP3,0.71553826
ASB17,0.985606
ASH1L,0.99797934
ASPM,0.9999794
ASTN1,0.97863173
ATAD3A,0.63629365
ATAD3B,0.070534386
ATAD3C,0.043608915
ATF6,0.87712795
ATG4C,0.61050785
ATP13A2,0.8122416
ATP1A2,0.9325101
ATP1A4,0.6160965
ATP1B1,0.7134957
ATP2B4,0.8758667
ATP5F1,0.6528394
ATP6V1G3,0.12173434
ATP8B2,0.9419326
ATPAF1,0.14497176
ATPIF1,0.2422494
ATXN7L2,0.49865586
AUNIP,0.06691763
AURKAIP1,0.065288976
AVPR1B,0.43670416
AXDND1,0.081067756
B3GALT2,0.41509116
B4GALT3,0.6709815
BAI2,0.9493693
BARHL2,0.37628984
BCAN,0.707318
BCAR3,0.74906945
BCL10,0.7980369
BCL9,0.9999621
BEND5,0.1968739
BEST4,0.62371105
BMP8B,0.3082598
BNIPL,0.59827733
BOLA1,0.16633861
BRDT,0.26667365
BSDC1,0.8237025
BSND,0.19949026
BTBD8,0.97676796
C1QA,0.865469
C1QC,0.06898719
C1orf106,0.44054407
C1orf110,0.5834171
C1orf112,0.7389524
CCDC181,0.9402281
C1orf116,0.56493765
C1orf122,0.20105465
C1orf127,0.33248475
C1orf131,0.14742145
C1orf141,0.019517815
C1orf158,0.09605181
C1orf168,0.33502567
C1orf174,0.0930541
C1orf177,0.9803854
C1orf186,0.117912464
C1orf21,0.25647014
C1orf228,0.08377154
C1orf27,0.12240098
C1orf43,0.29075396
C1orf53,0.32974273
C1orf54,0.24752276
C1orf61,2.6038256e-06
C1orf68,0.44696793
C1orf86,0.8091587
C1orf94,0.7338325
C2CD4D,0.027224768
C4BPA,0.099113934
C8B,0.31564778
CA14,0.43505126
CA6,0.4090658
CACHD1,0.9851554
CACNA1S,0.8444978
CADM3,0.45538706
CAMK1G,0.64897287
CAMSAP2,0.9805459
CAMTA1,0.97115827
CAPN2,0.6436986
CAPN8,0.67517745
CAPN9,0.75829464
CAPZA1,0.986502
CAPZB,0.4567699
CASP9,0.94971484
CASQ1,0.33829033
CASQ2,0.8785941
CASZ1,0.88404894
CATSPER4,0.3818558
CC2D1B,0.38708964
CCBL2,0.07706326
CCDC17,0.47561502
